category,iso3,region,year,population,pred_per_mn,units
general,ZAF,アフリカ,2034,67270033.5793,45.8451,3697.2748
general,ZAF,アフリカ,2035,67556333.7708,56.8892,4529.9863
general,ZAF,アフリカ,2036,67843852.4513,59.0304,4645.4432
general,ZAF,アフリカ,2037,68132594.8068,59.8066,4655.4691
general,ZAF,アフリカ,2038,68422566.0452,61.0067,4701.1948
general,ZAF,アフリカ,2039,68713771.3965,58.8249,4490.9468
general,ZAF,アフリカ,2040,69006216.1132,58.1441,4400.8436
general,ZAF,アフリカ,2041,69299905.4699,57.5821,4323.7264
general,ZAF,アフリカ,2042,69594844.7639,66.6712,4969.5572
general,ZAF,アフリカ,2043,69891039.3148,66.4347,4918.4987
general,ZAF,アフリカ,2044,70188494.4649,67.9336,4998.1985
general,ZAF,アフリカ,2045,70487215.5795,70.5635,5162.0057
general,ZAF,アフリカ,2046,70787208.0464,76.5256,5568.7364
general,ZAF,アフリカ,2047,71088477.2764,85.1651,6167.5575
general,ZAF,アフリカ,2048,71391028.7035,77.9083,5617.1124
general,ZAF,アフリカ,2049,71694867.7846,77.9974,5600.8278
general,ZAF,アフリカ,2050,72000000.0,77.6018,5551.889
general,ZMB,アフリカ,2026,22362094.7917,4.9391,33.0354
general,ZMB,アフリカ,2027,22810181.1758,8.2376,60.7375
general,ZMB,アフリカ,2028,23267246.2092,7.8442,63.4139
general,ZMB,アフリカ,2029,23733469.804,7.6123,67.1349
general,ZMB,アフリカ,2030,24209035.4773,5.6894,54.4819
general,ZMB,アフリカ,2031,24694130.4235,8.5486,88.4975
general,ZMB,アフリカ,2032,25188945.5878,8.6614,96.5372
general,ZMB,アフリカ,2033,25693675.7418,8.7674,104.8065
general,ZMB,アフリカ,2034,26208519.5596,9.2712,118.4462
general,ZMB,アフリカ,2035,26733679.6964,7.5849,103.2187
general,ZMB,アフリカ,2036,27269362.8683,7.5358,108.8952
general,ZMB,アフリカ,2037,27815779.9333,8.6884,132.9362
general,ZMB,アフリカ,2038,28373145.9747,8.6884,140.3751
general,ZMB,アフリカ,2039,28941680.3854,8.6168,146.6388
general,ZMB,アフリカ,2040,29521606.9546,8.9125,159.3794
general,ZMB,アフリカ,2041,30113153.9557,8.9125,167.1137
general,ZMB,アフリカ,2042,30716554.2362,8.9125,174.8652
general,ZMB,アフリカ,2043,31332045.3092,11.9102,244.0532
general,ZMB,アフリカ,2044,31959869.4473,11.9102,254.4329
general,ZMB,アフリカ,2045,32600273.7775,12.147,270.0786
general,ZMB,アフリカ,2046,33253510.3786,12.147,280.6621
general,ZMB,アフリカ,2047,33919836.3808,12.147,291.2387
general,ZMB,アフリカ,2048,34599514.0664,12.7946,317.8967
general,ZMB,アフリカ,2049,35292810.9732,13.5496,348.4324
general,ZMB,アフリカ,2050,36000000.0,21.3102,566.5035
mini,ARE,中近東,2026,11485245.7057,191.4211,2350.926
mini,ARE,中近東,2027,11544684.9264,198.6671,2433.7475
mini,ARE,中近東,2028,11604431.7611,199.6203,2440.0061
mini,ARE,中近東,2029,11664487.8016,210.9303,2573.2912
mini,ARE,中近東,2030,11724854.6482,210.9303,2569.0441
mini,ARE,中近東,2031,11785533.9094,213.2274,2593.3976
mini,ARE,中近東,2032,11846527.202,213.6245,2595.2186
mini,ARE,中近東,2033,11907836.1513,213.4803,2591.0387
mini,ARE,中近東,2034,11969462.3907,206.0845,2499.4508
mini,ARE,中近東,2035,12031407.5624,206.0845,2498.1111
mini,ARE,中近東,2036,12093673.317,205.8661,2494.5753
mini,ARE,中近東,2037,12156261.3136,207.7565,2517.011
mini,ARE,中近東,2038,12219173.2197,207.7565,2516.9344
mini,ARE,中近東,2039,12282410.7118,207.7565,2517.2266
mini,ARE,中近東,2040,12345975.4749,207.7565,2517.8631
mini,ARE,中近東,2041,12409869.2026,207.7565,2518.8209
mini,ARE,中近東,2042,12474093.5975,207.7565,2520.079
mini,ARE,中近東,2043,12538650.3708,210.9217,2560.0351
mini,ARE,中近東,2044,12603541.2427,210.9217,2561.8635
mini,ARE,中近東,2045,12668767.9422,210.9217,2563.9411
mini,ARE,中近東,2046,12734332.2074,210.9217,2566.2519
mini,ARE,中近東,2047,12800235.7851,212.2244,2584.6462
mini,ARE,中近東,2048,12866480.4316,212.2244,2587.3965
mini,ARE,中近東,2049,12933067.9118,212.2244,2590.3394
mini,ARE,中近東,2050,13000000.0,212.2244,2593.4629
mini,ARG,中南米,2026,45973349.7587,91.0545,4453.599
mini,ARG,中南米,2027,46095644.9758,93.2327,4538.7641
mini,ARG,中南米,2028,46218265.5144,92.9651,4505.8422
mini,ARG,中南米,2029,46341212.2399,99.5979,4807.4045
mini,ARG,中南米,2030,46464486.0201,100.2051,4817.9763
mini,ARG,中南米,2031,46588087.7249,106.4961,5101.8286
mini,ARG,中南米,2032,46712018.2266,106.8764,5102.5486
mini,ARG,中南米,2033,46836278.4,107.244,5103.6503
mini,ARG,中南米,2034,46960869.1219,100.7926,4782.1439
mini,ARG,中南米,2035,47085791.2717,117.2614,5547.7023
mini,ARG,中南米,2036,47211045.731,120.2922,5675.863
mini,ARG,中南米,2037,47336633.3837,122.3079,5756.431
mini,ARG,中南米,2038,47462555.1164,125.2283,5879.8873
mini,ARG,中南米,2039,47588811.8175,125.2283,5866.724
mini,ARG,中南米,2040,47715404.3783,123.5635,5776.5028
mini,ARG,中南米,2041,47842333.6921,129.6949,6051.0528
mini,ARG,中南米,2042,47969600.6547,135.1179,6292.1942
mini,ARG,中南米,2043,48097206.1644,137.6968,6400.8674
mini,ARG,中南米,2044,48225151.1216,136.476,6333.4239
mini,ARG,中南米,2045,48353436.4294,143.0377,6627.3391
mini,ARG,中南米,2046,48482062.9932,143.6485,6645.5754
mini,ARG,中南米,2047,48611031.7208,144.9771,6697.4189
mini,ARG,中南米,2048,48740343.5223,146.4852,6757.8755
mini,ARG,中南米,2049,48869999.3103,149.5231,6889.1008
mini,ARG,中南米,2050,49000000.0,148.1739,6818.5356
mini,AUS,オセアニア,2026,27192458.0735,173.0523,4305.046
mini,AUS,オセアニア,2027,27412661.0134,172.5595,4339.4833
mini,AUS,オセアニア,2028,27634647.1439,173.6785,4413.4323
mini,AUS,オセアニア,2029,27858430.9051,177.2829,4550.636
mini,AUS,オセアニア,2030,28084026.8542,178.5856,4628.9323
mini,AUS,オセアニア,2031,28311449.6661,178.5856,4672.765
mini,AUS,オセアニア,2032,28540714.1347,172.536,4555.8915
mini,AUS,オセアニア,2033,28771835.1736,173.2569,4615.6418
mini,AUS,オセアニア,2034,29004827.8172,173.2569,4655.5327
mini,AUS,オセアニア,2035,29239707.2216,173.8678,4711.2049
mini,AUS,オセアニア,2036,29476488.6658,173.8678,4749.7418
mini,AUS,オセアニア,2037,29715187.5522,177.033,4874.7616
mini,AUS,オセアニア,2038,29955819.4084,177.033,4912.6737
mini,AUS,オセアニア,2039,30198399.8872,177.033,4949.99
mini,AUS,オセアニア,2040,30442944.7687,176.4222,4969.5467
mini,AUS,オセアニア,2041,30689469.9603,176.4222,5005.6707
mini,AUS,オセアニア,2042,30937991.4986,176.4222,5041.3205
mini,AUS,オセアニア,2043,31188525.5498,175.894,5061.3358
mini,AUS,オセアニア,2044,31441088.4111,175.894,5096.0389
mini,AUS,オセアニア,2045,31695696.5118,175.894,5130.371
mini,AUS,オセアニア,2046,31952366.414,175.894,5164.3625
mini,AUS,オセアニア,2047,32211114.8141,175.894,5198.0421
mini,AUS,オセアニア,2048,32471958.5437,175.894,5231.437
mini,AUS,オセアニア,2049,32734914.5705,175.894,5264.573
mini,AUS,オセアニア,2050,33000000.0,175.894,5297.4741
mini,BRA,中南米,2026,212978339.0628,61.2697,11779.555
mini,BRA,中南米,2027,213144410.5201,67.3169,12999.6238
mini,BRA,中南米,2028,213310611.4729,72.615,14078.7038
mini,BRA,中南米,2029,213476942.0222,73.2939,14261.0912
mini,BRA,中南米,2030,213643402.2689,79.5128,15520.4075
mini,BRA,中南米,2031,213809992.3143,78.4548,15357.0876
mini,BRA,中南米,2032,213976712.2595,87.4074,17151.9871
mini,BRA,中南米,2033,214143562.2058,90.0154,17702.0149
mini,BRA,中南米,2034,214310542.2546,93.2651,18375.4393
mini,BRA,中南米,2035,214477652.5074,96.1827,18980.5366
mini,BRA,中南米,2036,214644893.0657,101.4525,20047.3293
mini,BRA,中南米,2037,214812264.031,101.4525,20069.4243
mini,BRA,中南米,2038,214979765.5051,108.1161,21406.4251
mini,BRA,中南米,2039,215147397.5897,108.1161,21420.7917
mini,BRA,中南米,2040,215315160.3867,108.1161,21431.0113
mini,BRA,中南米,2041,215483053.998,122.7047,24329.9949
mini,BRA,中南米,2042,215651078.5256,120.9136,23977.9102
mini,BRA,中南米,2043,215819234.0716,120.5367,23902.4419
mini,BRA,中南米,2044,215987520.7381,122.9293,24372.573
mini,BRA,中南米,2045,216155938.6275,124.1849,24613.7724
mini,BRA,中南米,2046,216324487.8419,122.819,24332.2804
mini,BRA,中南米,2047,216493168.4838,133.1577,26365.715
mini,BRA,中南米,2048,216661980.6558,133.1577,26347.973
mini,BRA,中南米,2049,216830924.4603,135.7366,26837.3983
mini,BRA,中南米,2050,217000000.0,134.4045,26550.7941
mini,CAN,北米,2026,40311123.1557,157.9802,6415.695
mini,CAN,北米,2027,40496365.6662,164.5713,6689.2691
mini,CAN,北米,2028,40682459.4253,165.0238,6713.9015
mini,CAN,北米,2029,40869408.3448,168.9772,6881.4388
mini,CAN,北米,2030,41057216.3544,168.4462,6866.7731
mini,CAN,北米,2031,41245887.4019,168.8433,6890.2058
mini,CAN,北米,2032,41435425.4532,169.8884,6940.3996
mini,CAN,北米,2033,41625834.4925,167.7817,6862.0159
mini,CAN,北米,2034,41817118.5223,169.5957,6944.1969
mini,CAN,北米,2035,42009281.5634,167.8945,6882.6558
mini,CAN,北米,2036,42202327.6552,170.6633,7004.6075
mini,CAN,北米,2037,42396260.8556,173.3039,7121.7547
mini,CAN,北米,2038,42591085.241,173.3039,7130.6986
mini,CAN,北米,2039,42786804.9069,173.3039,7139.8092
mini,CAN,北米,2040,42983423.9672,173.3039,7149.0767
mini,CAN,北米,2041,43180946.5551,173.3039,7158.492
mini,CAN,北米,2042,43379376.8224,173.3039,7168.0464
mini,CAN,北米,2043,43578718.9404,173.3039,7177.7321
mini,CAN,北米,2044,43778977.0991,179.2159,7432.7319
mini,CAN,北米,2045,43980155.5082,179.6381,7460.5306
mini,CAN,北米,2046,44182258.3964,179.11,7448.9705
mini,CAN,北米,2047,44385290.0121,179.11,7459.4511
mini,CAN,北米,2048,44589254.6231,179.11,7470.0337
mini,CAN,北米,2049,44794156.5166,179.11,7480.7128
mini,CAN,北米,2050,45000000.0,179.11,7491.4832
mini,CHL,中南米,2026,19885134.2966,110.0535,2266.181
mini,CHL,中南米,2027,19910381.6081,113.8811,2334.994
mini,CHL,中南米,2028,19935660.9749,121.1659,2474.183
mini,CHL,中南米,2029,19960972.4379,121.1659,2464.4388
mini,CHL,中南米,2030,19986316.0378,121.1659,2455.0964
mini,CHL,中南米,2031,20011691.8154,123.7924,2499.1519
mini,CHL,中南米,2032,20037099.8116,127.0804,2556.488
mini,CHL,中南米,2033,20062540.0672,127.0804,2547.783
mini,CHL,中南米,2034,20088012.6232,127.0804,2539.3925
mini,CHL,中南米,2035,20113517.5206,130.9677,2608.7251
mini,CHL,中南米,2036,20139054.8005,130.9677,2600.66
mini,CHL,中南米,2037,20164624.5041,134.8493,2669.7029
mini,CHL,中南米,2038,20190226.6724,134.8493,2661.9182
mini,CHL,中南米,2039,20215861.3466,133.7422,2632.5743
mini,CHL,中南米,2040,20241528.5682,142.095,2789.2613
mini,CHL,中南米,2041,20267228.3783,149.5203,2927.1087
mini,CHL,中南米,2042,20292960.8184,151.3831,2955.7828
mini,CHL,中南米,2043,20318725.9298,154.421,3007.3498
mini,CHL,中南米,2044,20344523.7542,154.421,2999.7893
mini,CHL,中南米,2045,20370354.3329,154.6047,2995.965
mini,CHL,中南米,2046,20396217.7076,157.9712,3053.8134
mini,CHL,中南米,2047,20422113.92,157.9712,3046.5831
mini,CHL,中南米,2048,20448043.0116,166.1632,3197.1213
mini,CHL,中南米,2049,20474005.0244,166.1632,3189.8138
mini,CHL,中南米,2050,20500000.0,170.84,3272.2192
mini,CHN,中国,2026,1409495966.4584,50.7752,51020.478
mini,CHN,中国,2027,1402926601.7208,54.9692,56057.5002
mini,CHN,中国,2028,1396387855.4128,56.5338,58423.8988
mini,CHN,中国,2029,1389879584.8283,60.3534,63116.4434
mini,CHN,中国,2030,1383401647.9265,61.1339,64611.869
mini,CHN,中国,2031,1376953903.3283,69.6201,74271.7286
mini,CHN,中国,2032,1370536210.3138,70.7479,76096.8649
mini,CHN,中国,2033,1364148428.8189,75.2162,81482.8792
mini,CHN,中国,2034,1357790419.4323,77.2164,84165.8339
mini,CHN,中国,2035,1351462043.3923,82.5282,90426.8814
mini,CHN,中国,2036,1345163162.5843,85.621,94225.6864
mini,CHN,中国,2037,1338893639.5371,85.621,94561.2012
mini,CHN,中国,2038,1332653337.4204,101.8496,112799.9386
mini,CHN,中国,2039,1326442120.0415,101.8496,113037.1392
mini,CHN,中国,2040,1320259851.8426,105.934,117740.3508
mini,CHN,中国,2041,1314106397.8976,105.934,117838.7086
mini,CHN,中国,2042,1307981623.9094,106.957,119008.2057
mini,CHN,中国,2043,1301885396.2067,119.516,132946.737
mini,CHN,中国,2044,1295817581.7412,120.1948,133599.8731
mini,CHN,中国,2045,1289778048.0849,133.4021,148098.4716
mini,CHN,中国,2046,1283766663.4267,130.3315,144449.955
mini,CHN,中国,2047,1277783296.5702,137.4244,151997.6277
mini,CHN,中国,2048,1271827816.9303,137.9803,152240.9778
mini,CHN,中国,2049,1265900094.5304,139.3739,153350.5828
mini,CHN,中国,2050,1260000000.0,138.9216,152377.5126
mini,COD,アフリカ,2026,115824749.1989,1.7484,60.5707
mini,COD,アフリカ,2027,118848739.6706,1.7484,67.1686
mini,COD,アフリカ,2028,121951681.4754,1.9669,83.341
mini,COD,アフリカ,2029,125135635.9008,1.9669,91.4598
mini,COD,アフリカ,2030,128402718.0507,1.9669,99.8987
mini,COD,アフリカ,2031,131755098.251,1.9669,108.6389
mini,COD,アフリカ,2032,135195003.491,1.9669,117.6612
mini,COD,アフリカ,2033,138724718.9033,1.9669,126.9473
mini,COD,アフリカ,2034,142346589.2811,1.9669,136.4792
mini,COD,アフリカ,2035,146063020.6365,1.9669,146.2399
mini,COD,アフリカ,2036,149876481.7984,1.9669,156.2136
mini,COD,アフリカ,2037,153789506.0528,1.9669,166.3853
mini,COD,アフリカ,2038,157804692.8256,1.9669,176.7416
mini,COD,アフリカ,2039,161924709.4091,1.9669,187.2701
mini,COD,アフリカ,2040,166152292.7344,1.9669,197.9601
mini,COD,アフリカ,2041,170490251.1892,1.9669,208.8019
mini,COD,アフリカ,2042,174941466.4836,1.9669,219.7874
mini,COD,アフリカ,2043,179508895.5641,1.9669,230.9096
mini,COD,アフリカ,2044,184195572.5784,1.9669,242.1629
mini,COD,アフリカ,2045,189004610.8906,1.9669,253.543
mini,COD,アフリカ,2046,193939205.1494,1.9669,265.0466
mini,COD,アフリカ,2047,199002633.4106,1.9669,276.6715
mini,COD,アフリカ,2048,204198259.3146,1.9669,288.4168
mini,COD,アフリカ,2049,209529534.3207,1.9669,300.2822
mini,COD,アフリカ,2050,215000000.0,1.9669,312.2686
mini,COL,中南米,2026,53487729.854,39.3255,2330.986
mini,COL,中南米,2027,53549902.8927,41.0564,2411.963
mini,COL,中南米,2028,53612148.2001,47.295,2755.0927
mini,COL,中南米,2029,53674465.8601,46.0792,2662.8633
mini,COL,中南米,2030,53736855.9569,52.5786,3015.4722
mini,COL,中南米,2031,53799318.5747,53.4104,3041.1708
mini,COL,中南米,2032,53861853.7978,58.946,3333.4591
mini,COL,中南米,2033,53924461.7105,58.8147,3304.4379
mini,COL,中南米,2034,53987142.3973,62.1439,3469.904
mini,COL,中南米,2035,54049895.9429,69.943,3882.3688
mini,COL,中南米,2036,54112722.432,80.4791,4442.0912
mini,COL,中南米,2037,54175621.9492,88.0647,4834.6836
mini,COL,中南米,2038,54238594.5796,90.6726,4952.3077
mini,COL,中南米,2039,54301640.408,96.8399,5263.168
mini,COL,中南米,2040,54364759.5197,96.8399,5238.3936
mini,COL,中南米,2041,54427951.9997,101.7158,5477.3034
mini,COL,中南米,2042,54491217.9333,108.3794,5810.823
mini,COL,中南米,2043,54554557.4059,108.3794,5786.5938
mini,COL,中南米,2044,54617970.5031,108.2657,5757.3182
mini,COL,中南米,2045,54681457.3103,117.3123,6214.2662
mini,COL,中南米,2046,54745017.9133,123.3237,6508.3158
mini,COL,中南米,2047,54808652.3979,122.9468,6465.0253
mini,COL,中南米,2048,54872360.8498,125.3394,6567.8473
mini,COL,中南米,2049,54936143.3552,128.2598,6698.1759
mini,COL,中南米,2050,55000000.0,128.2598,6676.2384
mini,DEU,欧州,2026,83908155.1082,235.1121,19891.147
mini,DEU,欧州,2027,83741566.6137,230.7066,19406.6126
mini,DEU,欧州,2028,83575308.8586,239.8539,20061.4966
mini,DEU,欧州,2029,83409381.1861,240.759,20023.7881
mini,DEU,欧州,2030,83243782.941,247.2282,20446.9255
mini,DEU,欧州,2031,83078513.4691,256.4414,21091.2532
mini,DEU,欧州,2032,82913572.1179,256.5081,20980.5073
mini,DEU,欧州,2033,82748958.2358,256.5866,20872.0515
mini,DEU,欧州,2034,82584671.1727,247.3615,20012.1556
mini,DEU,欧州,2035,82420710.2797,247.3615,19903.8933
mini,DEU,欧州,2036,82257074.9093,243.7093,19504.4983
mini,DEU,欧州,2037,82093764.4152,243.7093,19400.0688
mini,DEU,欧州,2038,81930778.1524,249.1236,19725.3892
mini,DEU,欧州,2039,81768115.4772,249.1236,19620.7337
mini,DEU,欧州,2040,81605775.747,243.7459,19095.7518
mini,DEU,欧州,2041,81443758.3209,250.1973,19498.0039
mini,DEU,欧州,2042,81282062.5588,249.6692,19354.8086
mini,DEU,欧州,2043,81120687.8222,249.6692,19253.6479
mini,DEU,欧州,2044,80959633.4737,249.6692,19153.3346
mini,DEU,欧州,2045,80798898.8772,249.6692,19053.8399
mini,DEU,欧州,2046,80638483.3979,249.6692,18955.1365
mini,DEU,欧州,2047,80478386.4022,249.6692,18857.1994
mini,DEU,欧州,2048,80318607.2578,249.6692,18760.0049
mini,DEU,欧州,2049,80159145.3337,249.6692,18663.531
mini,DEU,欧州,2050,80000000.0,249.6692,18567.757
mini,EGY,アフリカ,2026,119801615.4735,29.0203,2773.654
mini,EGY,アフリカ,2027,121254648.0943,29.036,2842.5074
mini,EGY,アフリカ,2028,122725304.0484,29.036,2908.5813
mini,EGY,アフリカ,2029,124213797.0831,31.2754,3202.7433
mini,EGY,アフリカ,2030,125720343.5383,34.7002,3629.5081
mini,EGY,アフリカ,2031,127245162.3776,34.7002,3704.177
mini,EGY,アフリカ,2032,128788475.2207,34.7002,3777.5192
mini,EGY,アフリカ,2033,130350506.3748,40.8193,4528.439
mini,EGY,アフリカ,2034,131931482.8679,46.355,5237.2169
mini,EGY,アフリカ,2035,133531634.4815,46.355,5330.3394
mini,EGY,アフリカ,2036,135151193.7842,46.355,5422.0038
mini,EGY,アフリカ,2037,136790396.165,46.355,5512.2909
mini,EGY,アフリカ,2038,138449479.8681,47.104,5691.7805
mini,EGY,アフリカ,2039,140128686.0273,47.104,5780.9718
mini,EGY,アフリカ,2040,141828258.7009,55.937,6969.5763
mini,EGY,アフリカ,2041,143548444.9073,57.64,7288.1781
mini,EGY,アフリカ,2042,145289494.661,60.248,7727.874
mini,EGY,アフリカ,2043,147051661.0089,60.248,7836.6321
mini,EGY,アフリカ,2044,148835200.0667,63.4977,8372.8161
mini,EGY,アフリカ,2045,150640371.0568,66.4153,8875.1131
mini,EGY,アフリカ,2046,152467436.3455,66.4153,8991.7001
mini,EGY,アフリカ,2047,154316661.4811,68.5923,9405.9086
mini,EGY,アフリカ,2048,156188315.2329,68.5923,9524.5357
mini,EGY,アフリカ,2049,158082669.6297,75.1586,10565.4653
mini,EGY,アフリカ,2050,160000000.0,75.1586,10693.8956
mini,ESP,欧州,2026,47812891.5006,177.4626,6379.803
mini,ESP,欧州,2027,47735947.0263,187.771,6847.4808
mini,ESP,欧州,2028,47659126.3774,185.98,6871.0113
mini,ESP,欧州,2029,47582429.3547,198.8861,7435.2998
mini,ESP,欧州,2030,47505855.7592,211.6033,7996.0881
mini,ESP,欧州,2031,47429405.3923,216.5308,8262.085
mini,ESP,欧州,2032,47353078.0556,215.2189,8284.1647
mini,ESP,欧州,2033,47276873.5513,215.2189,8349.461
mini,ESP,欧州,2034,47200791.6815,216.8436,8471.7202
mini,ESP,欧州,2035,47124832.249,215.0111,8452.6895
mini,ESP,欧州,2036,47048995.0568,218.814,8649.7248
mini,ESP,欧州,2037,46973279.908,216.4854,8599.1302
mini,ESP,欧州,2038,46897686.6064,216.4854,8635.3214
mini,ESP,欧州,2039,46822214.9557,216.0,8647.1147
mini,ESP,欧州,2040,46746864.7604,218.7688,8784.7879
mini,ESP,欧州,2041,46671635.8248,220.2553,8867.0175
mini,ESP,欧州,2042,46596527.9538,220.2553,8885.3504
mini,ESP,欧州,2043,46521540.9527,220.2553,8899.7389
mini,ESP,欧州,2044,46446674.6269,220.2553,8910.4305
mini,ESP,欧州,2045,46371928.7821,220.2553,8917.6612
mini,ESP,欧州,2046,46297303.2246,217.1613,8796.3308
mini,ESP,欧州,2047,46222797.7608,217.1613,8797.2873
mini,ESP,欧州,2048,46148412.1973,229.0023,9275.0437
mini,ESP,欧州,2049,46074146.3413,228.3585,9244.3196
mini,ESP,欧州,2050,46000000.0,227.8304,9215.7667
mini,FRA,欧州,2026,66624649.0457,181.1203,15053.703
mini,FRA,欧州,2027,66598504.3552,177.0001,14442.9286
mini,FRA,欧州,2028,66572369.9242,175.7351,14092.3223
mini,FRA,欧州,2029,66546245.7489,177.3597,13990.3513
mini,FRA,欧州,2030,66520131.8251,184.6676,14341.4838
mini,FRA,欧州,2031,66494028.1489,185.0647,14161.5644
mini,FRA,欧州,2032,66467934.7163,185.2603,13979.2854
mini,FRA,欧州,2033,66441851.5232,184.1006,13708.2435
mini,FRA,欧州,2034,66415778.5656,190.5591,14010.964
mini,FRA,欧州,2035,66389715.8395,191.7132,13927.4262
mini,FRA,欧州,2036,66363663.3408,194.482,13967.8495
mini,FRA,欧州,2037,66337621.0656,206.4191,14664.4304
mini,FRA,欧州,2038,66311589.0099,206.4191,14512.7158
mini,FRA,欧州,2039,66285567.1696,208.6975,14527.9119
mini,FRA,欧州,2040,66259555.5408,208.2121,14357.1768
mini,FRA,欧州,2041,66233554.1193,208.2121,14227.3337
mini,FRA,欧州,2042,66207562.9013,215.7976,14617.8702
mini,FRA,欧州,2043,66181581.8827,215.7976,14496.3392
mini,FRA,欧州,2044,66155611.0595,226.4845,15092.7514
mini,FRA,欧州,2045,66129650.4277,226.4845,14976.8691
mini,FRA,欧州,2046,66103699.9833,225.9564,14831.5029
mini,FRA,欧州,2047,66077759.7224,225.9564,14725.8413
mini,FRA,欧州,2048,66051829.6408,225.9564,14624.6073
mini,FRA,欧州,2049,66025909.7347,225.9564,14527.4751
mini,FRA,欧州,2050,66000000.0,225.9564,14434.1455
mini,GBR,欧州,2026,69686100.0394,212.3823,17547.2
mini,GBR,欧州,2027,69821127.208,226.7251,18496.3468
mini,GBR,欧州,2028,69956416.0118,222.3042,17921.243
mini,GBR,欧州,2029,70091966.9578,222.3827,17728.4402
mini,GBR,欧州,2030,70227780.5538,220.5398,17397.9988
mini,GBR,欧州,2031,70363857.3089,220.5398,17227.2592
mini,GBR,欧州,2032,70500197.7329,218.1883,16886.2518
mini,GBR,欧州,2033,70636802.3367,219.1759,16815.3505
mini,GBR,欧州,2034,70773671.6322,225.3184,17145.239
mini,GBR,欧州,2035,70910806.1323,223.8102,16899.2917
mini,GBR,欧州,2036,71048206.3509,223.8102,16776.5997
mini,GBR,欧州,2037,71185872.8028,221.9457,16522.9315
mini,GBR,欧州,2038,71323806.0039,221.9457,16416.1802
mini,GBR,欧州,2039,71462006.471,221.9457,16316.0319
mini,GBR,欧州,2040,71600474.7221,227.3552,16617.3553
mini,GBR,欧州,2041,71739211.276,227.3552,16526.7813
mini,GBR,欧州,2042,71878216.6526,227.3552,16441.5412
mini,GBR,欧州,2043,72017491.3727,233.0491,16770.9843
mini,GBR,欧州,2044,72157035.9583,233.4712,16723.5884
mini,GBR,欧州,2045,72296850.9322,233.4712,16650.1522
mini,GBR,欧州,2046,72436936.8184,233.4712,16580.7379
mini,GBR,欧州,2047,72577294.1419,244.9879,17329.707
mini,GBR,欧州,2048,72717923.4284,248.2745,17496.0106
mini,GBR,欧州,2049,72858825.2052,240.6988,16901.299
mini,GBR,欧州,2050,73000000.0,240.6988,16843.5129
mini,GHA,アフリカ,2026,35635734.0263,3.4435,165.502
mini,GHA,アフリカ,2027,36201281.4248,3.4435,164.2666
mini,GHA,アフリカ,2028,36775804.1923,3.4435,163.2616
mini,GHA,アフリカ,2029,37359444.7698,3.4435,162.4679
mini,GHA,アフリカ,2030,37952347.8593,3.4435,161.8689
mini,GHA,アフリカ,2031,38554660.4589,4.8136,225.6863
mini,GHA,アフリカ,2032,39166531.8997,4.8136,225.3331
mini,GHA,アフリカ,2033,39788113.8827,4.8136,225.1961
mini,GHA,アフリカ,2034,40419560.5167,8.604,402.635
mini,GHA,アフリカ,2035,41061028.3557,8.7427,409.585
mini,GHA,アフリカ,2036,41712676.4388,11.9168,559.348
mini,GHA,アフリカ,2037,42374666.3287,11.9168,560.8179
mini,GHA,アフリカ,2038,43047162.1523,11.9168,562.6727
mini,GHA,アフリカ,2039,43730330.6413,11.9168,564.8906
mini,GHA,アフリカ,2040,44424341.1733,11.9168,567.4519
mini,GHA,アフリカ,2041,45129365.8141,11.9168,570.3385
mini,GHA,アフリカ,2042,45845579.3601,14.6574,705.4352
mini,GHA,アフリカ,2043,46573159.382,17.2323,834.4091
mini,GHA,アフリカ,2044,47312286.2682,20.2766,988.2336
mini,GHA,アフリカ,2045,48063143.2702,22.7697,1117.4591
mini,GHA,アフリカ,2046,48825916.5477,22.7697,1125.6686
mini,GHA,アフリカ,2047,49600795.2148,22.4117,1116.5146
mini,GHA,アフリカ,2048,50387971.3869,24.8647,1248.6958
mini,GHA,アフリカ,2049,51187640.2281,27.3127,1383.1151
mini,GHA,アフリカ,2050,52000000.0,30.4895,1557.3763
mini,IDN,アジア,2026,286991332.9188,25.2705,4378.824
mini,IDN,アジア,2027,288183017.665,27.7184,4972.7226
mini,IDN,アジア,2028,289379650.6879,30.8953,5725.6157
mini,IDN,アジア,2029,290581252.5345,37.8429,7229.4874
mini,IDN,アジア,2030,291787843.8369,37.5533,7380.991
mini,IDN,アジア,2031,292999445.3131,42.3813,8554.4092
mini,IDN,アジア,2032,294216077.767,42.3813,8769.9913
mini,IDN,アジア,2033,295437762.0889,48.5004,10272.8023
mini,IDN,アジア,2034,296664519.2559,58.6148,12688.9151
mini,IDN,アジア,2035,297896370.3322,58.6148,12950.816
mini,IDN,アジア,2036,299133336.4693,59.3637,13369.7351
mini,IDN,アジア,2037,300375438.9068,59.3637,13611.655
mini,IDN,アジア,2038,301622698.9722,69.8998,16299.1724
mini,IDN,アジア,2039,302875138.0818,67.8253,16066.6535
mini,IDN,アジア,2040,304132777.7407,74.1194,17819.037
mini,IDN,アジア,2041,305395639.5434,77.0369,18779.0438
mini,IDN,アジア,2042,306663745.174,78.82,19465.3861
mini,IDN,アジア,2043,307937116.4065,79.6005,19899.8051
mini,IDN,アジア,2044,309215775.1056,86.1668,21789.9932
mini,IDN,アジア,2045,310499743.2266,86.1668,22026.2618
