category,iso3,region,year,population,pred_per_mn,units
general,ZAF,アフリカ,2033,65894439.7579,58.7774,4073.178
general,ZAF,アフリカ,2034,66039251.5186,69.6756,4793.1345
general,ZAF,アフリカ,2035,66184381.5223,70.8414,4839.5155
general,ZAF,アフリカ,2036,66329830.4685,69.1975,4696.0296
general,ZAF,アフリカ,2037,66475599.0579,69.5469,4690.1149
general,ZAF,アフリカ,2038,66621687.9932,70.5757,4731.0406
general,ZAF,アフリカ,2039,66768097.9783,79.4495,5295.537
general,ZAF,アフリカ,2040,66914829.7186,79.0034,5237.1596
general,ZAF,アフリカ,2041,67061883.9215,79.6296,5251.2363
general,ZAF,アフリカ,2042,67209261.2954,78.9905,5183.1908
general,ZAF,アフリカ,2043,67356962.5506,81.9739,5353.3557
general,ZAF,アフリカ,2044,67504988.3989,81.6832,5310.0352
general,ZAF,アフリカ,2045,67653339.5536,87.6486,5672.8798
general,ZAF,アフリカ,2046,67802016.7296,91.4411,5893.4505
general,ZAF,アフリカ,2047,67951020.6434,91.5746,5878.1675
general,ZAF,アフリカ,2048,68100352.0131,98.1825,6277.7709
general,ZAF,アフリカ,2049,68250011.5582,100.22,6383.9699
general,ZAF,アフリカ,2050,68400000.0,99.1535,6293.1215
general,ZMB,アフリカ,2026,22316260.8069,4.9391,32.9346
general,ZMB,アフリカ,2027,22716772.2099,7.8219,57.3211
general,ZMB,アフリカ,2028,23124471.6176,7.7101,61.7613
general,ZMB,アフリカ,2029,23539488.0333,9.3375,81.3496
general,ZMB,アフリカ,2030,23961952.7761,12.399,116.9328
general,ZMB,アフリカ,2031,24391999.5214,10.9578,111.3772
general,ZMB,アフリカ,2032,24829764.3439,11.3589,123.9232
general,ZMB,アフリカ,2033,25275385.7606,9.339,108.9434
general,ZMB,アフリカ,2034,25729004.7742,9.6583,120.0451
general,ZMB,アフリカ,2035,26190764.9182,10.5706,139.521
general,ZMB,アフリカ,2036,26660812.3018,10.5706,147.7027
general,ZMB,アフリカ,2037,27139295.6569,10.494,154.7815
general,ZMB,アフリカ,2038,27626366.3842,12.6041,195.7089
general,ZMB,アフリカ,2039,28122178.602,12.6041,205.5117
general,ZMB,アフリカ,2040,28626889.1943,12.6041,215.2989
general,ZMB,アフリカ,2041,29140657.8608,14.9634,267.1859
general,ZMB,アフリカ,2042,29663647.1675,15.2002,283.1371
general,ZMB,アフリカ,2043,30196022.5977,15.7404,305.2805
general,ZMB,アフリカ,2044,30737952.6049,15.7404,317.2933
general,ZMB,アフリカ,2045,31289608.6656,16.388,342.7763
general,ZMB,アフリカ,2046,31851165.3339,17.5466,380.2278
general,ZMB,アフリカ,2047,32422800.2968,27.1623,608.9148
general,ZMB,アフリカ,2048,33004694.43,31.2038,722.6874
general,ZMB,アフリカ,2049,33597031.8556,42.5237,1016.1987
general,ZMB,アフリカ,2050,34200000.0,38.645,951.7784
mini,ARE,中近東,2026,11498833.341,191.4211,2348.568
mini,ARE,中近東,2027,11572016.9945,199.0893,2437.1019
mini,ARE,中近東,2028,11645666.4211,199.0893,2432.3164
mini,ARE,中近東,2029,11719784.5852,211.3274,2577.5043
mini,ARE,中近東,2030,11794374.47,214.7786,2615.9106
mini,ARE,中近東,2031,11869439.0778,214.7786,2612.8834
mini,ARE,中近東,2032,11944981.4298,204.3833,2484.1232
mini,ARE,中近東,2033,12021004.5668,204.3833,2482.3711
mini,ARE,中近東,2034,12097511.5486,204.7757,2485.8886
mini,ARE,中近東,2035,12174505.4546,206.6661,2508.0558
mini,ARE,中近東,2036,12251989.3838,206.6661,2507.7185
mini,ARE,中近東,2037,12329966.455,206.6661,2507.7962
mini,ARE,中近東,2038,12408439.8067,206.6661,2508.2611
mini,ARE,中近東,2039,12487412.5974,206.6661,2509.0874
mini,ARE,中近東,2040,12566888.0059,209.8313,2548.6974
mini,ARE,中近東,2041,12646869.231,209.8313,2550.1995
mini,ARE,中近東,2042,12727359.4919,209.8313,2552.001
mini,ARE,中近東,2043,12808362.0284,209.8313,2554.0826
mini,ARE,中近東,2044,12889880.1007,209.8313,2556.4263
mini,ARE,中近東,2045,12971916.9901,209.8313,2559.0153
mini,ARE,中近東,2046,13054475.9985,209.8313,2561.834
mini,ARE,中近東,2047,13137560.4489,210.1102,2568.2773
mini,ARE,中近東,2048,13221173.6854,211.413,2587.4611
mini,ARE,中近東,2049,13305319.0735,211.413,2590.912
mini,ARE,中近東,2050,13390000.0,211.413,2594.5419
mini,ARG,中南米,2026,46027738.5919,91.0545,4449.132
mini,ARG,中南米,2027,46204776.5212,94.9325,4618.0705
mini,ARG,中南米,2028,46382495.397,99.5979,4824.9436
mini,ARG,中南米,2029,46560897.8384,99.8325,4817.5464
mini,ARG,中南米,2030,46739986.4748,106.8764,5138.7311
mini,ARG,中南米,2031,46919763.9454,107.244,5138.8751
mini,ARG,中南米,2032,47100232.8996,103.5063,4943.9821
mini,ARG,中南米,2033,47281395.9973,123.3861,5875.9703
mini,ARG,中南米,2034,47463255.9082,127.3178,6046.2657
mini,ARG,中南米,2035,47645815.3126,130.2501,6169.324
mini,ARG,中南米,2036,47829076.901,133.1705,6292.1681
mini,ARG,中南米,2037,48013043.3741,140.6679,6631.1122
mini,ARG,中南米,2038,48197717.4432,146.0909,6871.8874
mini,ARG,中南米,2039,48383101.8299,148.6698,6979.0276
mini,ARG,中南米,2040,48569199.2664,155.9155,7305.2426
mini,ARG,中南米,2041,48756012.4953,152.0983,7113.667
mini,ARG,中南米,2042,48943544.2698,153.6064,7172.1514
mini,ARG,中南米,2043,49131797.3536,156.6443,7302.4658
mini,ARG,中南米,2044,49320774.5211,167.6461,7803.7609
mini,ARG,中南米,2045,49510478.5573,171.4221,7968.4032
mini,ARG,中南米,2046,49700912.2582,174.0471,8079.8051
mini,ARG,中南米,2047,49892078.4301,189.1923,8772.038
mini,ARG,中南米,2048,50083979.8905,192.8079,8929.2702
mini,ARG,中南米,2049,50276619.4674,192.8079,8919.4669
mini,ARG,中南米,2050,50470000.0,192.435,8892.9927
mini,AUS,オセアニア,2026,27224628.1476,166.0535,4300.728
mini,AUS,オセアニア,2027,27477560.5514,176.561,4611.0366
mini,AUS,オセアニア,2028,27732842.8422,177.2829,4667.5757
mini,AUS,オセアニア,2029,27990496.8519,177.2829,4704.6645
mini,AUS,オセアニア,2030,28250544.615,174.2834,4660.9807
mini,AUS,オセアニア,2031,28513008.3709,170.1429,4584.8173
mini,AUS,オセアニア,2032,28777910.5656,173.1511,4700.5934
mini,AUS,オセアニア,2033,29045273.8536,172.9326,4728.9027
mini,AUS,オセアニア,2034,29315121.0998,175.3852,4830.2913
mini,AUS,オセアニア,2035,29587475.3816,179.111,4967.5772
mini,AUS,オセアニア,2036,29862359.9909,182.1417,5086.5406
mini,AUS,オセアニア,2037,30139798.4358,180.5171,5075.4466
mini,AUS,オセアニア,2038,30419814.4428,180.5171,5109.4291
mini,AUS,オセアニア,2039,30702431.9591,179.989,5128.0989
mini,AUS,オセアニア,2040,30987675.1542,179.989,5161.476
mini,AUS,オセアニア,2041,31275568.4221,179.6214,5184.0273
mini,AUS,オセアニア,2042,31566136.3835,179.6214,5216.9256
mini,AUS,オセアニア,2043,31859403.8879,179.6214,5249.6508
mini,AUS,オセアニア,2044,32155396.0155,179.6214,5282.2227
mini,AUS,オセアニア,2045,32454138.0796,179.6214,5314.6601
mini,AUS,オセアニア,2046,32755655.6288,179.6214,5346.9807
mini,AUS,オセアニア,2047,33059974.449,179.6214,5379.2012
mini,AUS,オセアニア,2048,33367120.5654,179.6214,5411.3376
mini,AUS,オセアニア,2049,33677120.2453,179.6214,5443.4046
mini,AUS,オセアニア,2050,33990000.0,177.9566,5424.6672
mini,BRA,中南米,2026,213230303.3729,61.2697,11767.74
mini,BRA,中南米,2027,213649030.4017,72.615,14012.2957
mini,BRA,中南米,2028,214068579.6979,75.6458,14659.0812
mini,BRA,中南米,2029,214488952.8761,76.3246,14847.1556
mini,BRA,中南米,2030,214910151.5544,83.4445,16287.8117
mini,BRA,中南米,2031,215332177.3536,93.3137,18269.9691
mini,BRA,中南米,2032,215755031.8982,95.9217,18831.6226
mini,BRA,中南米,2033,216178716.8155,101.031,19882.2625
mini,BRA,中南米,2034,216603233.7362,106.3008,20963.2693
mini,BRA,中南米,2035,217028584.294,106.3008,21001.4679
mini,BRA,中南米,2036,217454770.126,112.9644,22352.8485
mini,BRA,中南米,2037,217881792.8725,112.9644,22382.3729
mini,BRA,中南米,2038,218309654.177,126.364,25064.7492
mini,BRA,中南米,2039,218738355.6861,128.3797,25487.0945
mini,BRA,中南米,2040,219167899.0498,132.6028,26343.6252
mini,BRA,中南米,2041,219598285.9213,141.6916,28163.457
mini,BRA,中南米,2042,220029517.957,141.0367,28042.6628
mini,BRA,中南米,2043,220461596.8165,143.6156,28560.4186
mini,BRA,中南米,2044,220894524.1628,150.8613,30002.1157
mini,BRA,中南米,2045,221328301.6621,150.1381,29854.9191
mini,BRA,中南米,2046,221762930.9839,151.6462,30147.5056
mini,BRA,中南米,2047,222198413.8009,154.6841,30740.2823
mini,BRA,中南米,2048,222634751.7891,159.851,31751.9754
mini,BRA,中南米,2049,223071946.628,168.043,33359.8171
mini,BRA,中南米,2050,223510000.0,165.2964,32792.2791
mini,CAN,北米,2026,40358813.2841,163.1929,6409.26
mini,CAN,北米,2027,40592240.905,164.5713,6484.8557
mini,CAN,北米,2028,40827018.6263,168.4462,6658.8907
mini,CAN,北米,2029,41063154.2569,166.2841,6593.92
mini,CAN,北米,2030,41300655.6506,169.8884,6757.2462
mini,CAN,北米,2031,41539530.7067,170.3739,6796.495
mini,CAN,北米,2032,41779787.3702,167.8945,6716.7679
mini,CAN,北米,2033,42021433.6321,168.5053,6760.0097
mini,CAN,北米,2034,42264477.5295,171.6417,6904.5682
mini,CAN,北米,2035,42508927.1462,177.199,7147.0542
mini,CAN,北米,2036,42754790.6124,176.1888,7124.7586
mini,CAN,北米,2037,43002076.1057,175.578,7118.0948
mini,CAN,北米,2038,43250791.8508,175.578,7135.8055
mini,CAN,北米,2039,43500946.1199,175.578,7153.2126
mini,CAN,北米,2040,43752547.2333,176.1888,7195.2819
mini,CAN,北米,2041,44005603.5592,181.1085,7413.5883
mini,CAN,北米,2042,44260123.5142,181.5307,7448.0499
mini,CAN,北米,2043,44516115.5638,181.1631,7449.878
mini,CAN,北米,2044,44773588.2221,181.1631,7466.5699
mini,CAN,北米,2045,45032550.0529,181.2944,7488.4832
mini,CAN,北米,2046,45293009.6691,181.2944,7504.7963
mini,CAN,北米,2047,45554975.7337,180.5487,7490.0003
mini,CAN,北米,2048,45818456.9596,180.5487,7505.9116
mini,CAN,北米,2049,46083462.1104,180.5487,7521.6738
mini,CAN,北米,2050,46350000.0,180.5487,7537.2983
mini,CHL,中南米,2026,19908659.4315,108.3523,2263.908
mini,CHL,中南米,2027,19957519.4823,115.3989,2398.9699
mini,CHL,中南米,2028,20006499.4459,121.7767,2519.368
mini,CHL,中南米,2029,20055599.6167,122.1443,2515.359
mini,CHL,中南米,2030,20104820.2897,117.7086,2413.3652
mini,CHL,中南米,2031,20154161.7607,119.8869,2447.6955
mini,CHL,中南米,2032,20203624.326,122.9176,2499.4699
mini,CHL,中南米,2033,20253208.2828,132.1201,2676.2257
mini,CHL,中南米,2034,20302913.9292,133.2563,2689.2366
mini,CHL,中南米,2035,20352741.5637,139.7669,2810.5771
mini,CHL,中南米,2036,20402691.4857,135.1327,2708.0714
mini,CHL,中南米,2037,20452763.9954,144.7881,2891.984
mini,CHL,中南米,2038,20502959.3936,147.2702,2932.1877
mini,CHL,中南米,2039,20553277.9819,151.0885,2998.9566
mini,CHL,中南米,2040,20603720.0626,153.7248,3042.2061
mini,CHL,中南米,2041,20654285.9388,157.0912,3099.8736
mini,CHL,中南米,2042,20704975.9144,164.0983,3229.1039
mini,CHL,中南米,2043,20755790.2938,164.453,3227.3177
mini,CHL,中南米,2044,20806729.3825,177.0062,3464.5278
mini,CHL,中南米,2045,20857793.4864,180.6218,3526.2479
mini,CHL,中南米,2046,20908982.9124,180.6218,3517.4592
mini,CHL,中南米,2047,20960297.9681,184.8523,3591.0982
mini,CHL,中南米,2048,21011738.9617,182.9879,3546.4479
mini,CHL,中南米,2049,21063306.2024,183.845,3554.8067
mini,CHL,中南米,2050,21115000.0,186.4857,3597.6961
mini,CHN,中国,2026,1411163472.5551,56.8278,50969.304
mini,CHN,中国,2027,1406248033.6734,62.8049,57616.9272
mini,CHN,中国,2028,1401349716.5072,62.5865,58609.8144
mini,CHN,中国,2029,1396468461.417,69.1527,65980.6233
mini,CHN,中国,2030,1391604208.9716,71.0932,68990.7708
mini,CHN,中国,2031,1386756899.9463,79.9518,78783.5827
mini,CHN,中国,2032,1381926475.3229,85.2071,85126.6696
mini,CHN,中国,2033,1377112876.2888,91.3473,92395.084
mini,CHN,中国,2034,1372316044.2362,88.4132,90418.2381
mini,CHN,中国,2035,1367535920.7614,92.6422,95674.3574
mini,CHN,中国,2036,1362772447.6644,94.3683,98300.9682
mini,CHN,中国,2037,1358025566.9476,92.7035,97297.9858
mini,CHN,中国,2038,1353295220.8155,104.7808,110695.0478
mini,CHN,中国,2039,1348581351.674,105.5741,112159.0833
mini,CHN,中国,2040,1343883902.1297,111.6431,119167.7649
mini,CHN,中国,2041,1339202814.9888,115.9706,124270.9073
mini,CHN,中国,2042,1334538033.2571,129.3785,139074.1812
mini,CHN,中国,2043,1329889500.1386,132.8762,143180.9871
mini,CHN,中国,2044,1325257159.0353,145.6791,157253.5314
mini,CHN,中国,2045,1320640953.5464,145.6791,157433.1356
mini,CHN,中国,2046,1316040827.4674,158.2324,171095.4925
mini,CHN,中国,2047,1311456724.7897,162.863,176106.6064
mini,CHN,中国,2048,1306888589.6997,162.863,176022.0179
mini,CHN,中国,2049,1302336366.5782,161.5487,174435.6663
mini,CHN,中国,2050,1297800000.0,160.4906,173052.7323
mini,COD,アフリカ,2026,115587351.5021,1.7484,60.3859
mini,COD,アフリカ,2027,118362047.4441,1.7484,66.7594
mini,COD,アフリカ,2028,121203350.4799,1.9669,82.5806
mini,COD,アフリカ,2029,124112859.5253,1.9669,90.3488
mini,COD,アフリカ,2030,127092211.8783,1.9669,98.3843
mini,COD,アフリカ,2031,130143084.1404,1.9669,106.6655
mini,COD,アフリカ,2032,133267193.1606,1.9669,115.1716
mini,COD,アフリカ,2033,136466297.0007,1.9669,123.8821
mini,COD,アフリカ,2034,139742195.9255,1.9669,132.7775
mini,COD,アフリカ,2035,143096733.4153,1.9669,141.8395
mini,COD,アフリカ,2036,146531797.2034,1.9669,151.0508
mini,COD,アフリカ,2037,150049320.3389,1.9669,160.3956
mini,COD,アフリカ,2038,153651282.2735,1.9669,169.8593
mini,COD,アフリカ,2039,157339709.9766,1.9669,179.4288
mini,COD,アフリカ,2040,161116679.0749,1.9669,189.0926
mini,COD,アフリカ,2041,164984315.0213,1.9669,198.8403
mini,COD,アフリカ,2042,168944794.2903,1.9669,208.6632
mini,COD,アフリカ,2043,173000345.6031,1.9669,218.5537
mini,COD,アフリカ,2044,177153251.182,1.9669,228.5057
mini,COD,アフリカ,2045,181405848.0343,1.9669,238.5141
mini,COD,アフリカ,2046,185760529.2676,2.3714,299.7025
mini,COD,アフリカ,2047,190219745.4365,2.3714,311.8931
mini,COD,アフリカ,2048,194786005.9217,2.3714,324.1417
mini,COD,アフリカ,2049,199461880.3418,6.1618,874.2029
mini,COD,アフリカ,2050,204250000.0,6.1618,906.3253
mini,COL,中南米,2026,53378099.8831,38.7493,2328.648
mini,COL,中南米,2027,53330613.0496,44.6607,2648.9577
mini,COL,中南米,2028,53283168.4619,47.1372,2760.966
mini,COL,中南米,2029,53235766.0824,54.1008,3130.9121
mini,COL,中南米,2030,53188405.8736,54.4684,3115.9451
mini,COL,中南米,2031,53141087.7978,58.4344,3305.8693
mini,COL,中南米,2032,53093811.8178,61.4651,3440.319
mini,COL,中南米,2033,53046577.8959,73.3188,4061.6929
mini,COL,中南米,2034,52999385.9947,83.6303,4587.0582
mini,COL,中南米,2035,52952236.077,93.8238,5096.9372
mini,COL,中南米,2036,52905128.1054,99.9911,5381.7149
mini,COL,中南米,2037,52858062.0424,104.867,5593.5707
mini,COL,中南米,2038,52811037.8509,111.5306,5897.3176
mini,COL,中南米,2039,52764055.4936,111.5306,5847.5786
mini,COL,中南米,2040,52717114.9333,119.8972,6234.7137
mini,COL,中南米,2041,52670216.1328,124.6513,6430.2308
mini,COL,中南米,2042,52623359.0549,126.667,6483.4475
mini,COL,中南米,2043,52576543.6626,131.2845,6668.8847
mini,COL,中南米,2044,52529769.9187,141.5094,7135.1171
mini,COL,中南米,2045,52483037.7862,146.0232,7309.4886
mini,COL,中南米,2046,52436347.2281,146.0232,7257.7982
mini,COL,中南米,2047,52389698.2073,152.9899,7551.4044
mini,COL,中南米,2048,52343090.687,153.9638,7547.881
mini,COL,中南米,2049,52296524.6302,158.5099,7718.9788
mini,COL,中南米,2050,52250000.0,163.5123,7910.4841
mini,DEU,欧州,2026,84007422.7639,237.7567,19871.196
mini,DEU,欧州,2027,83939824.9651,237.1997,19730.9373
mini,DEU,欧州,2028,83872281.5599,242.6227,20086.5422
mini,DEU,欧州,2029,83804792.5044,253.8008,20912.4403
mini,DEU,欧州,2030,83737357.7551,256.7702,21056.8019
mini,DEU,欧州,2031,83669977.268,256.5866,20941.9087
mini,DEU,欧州,2032,83602650.9997,247.7586,20125.3621
mini,DEU,欧州,2033,83535378.9064,248.9127,20123.0223
mini,DEU,欧州,2034,83468160.9446,251.3339,20222.1343
mini,DEU,欧州,2035,83400997.0708,249.6327,19989.6776
mini,DEU,欧州,2036,83333887.2413,246.4446,19640.4231
mini,DEU,欧州,2037,83266831.4127,246.4446,19546.8526
mini,DEU,欧州,2038,83199829.5415,249.7062,19711.1444
mini,DEU,欧州,2039,83132881.5844,247.7705,19465.065
mini,DEU,欧州,2040,83065987.498,247.7705,19372.1937
mini,DEU,欧州,2041,82999147.2388,247.7705,19279.7263
mini,DEU,欧州,2042,82932360.7637,247.7705,19187.6637
mini,DEU,欧州,2043,82865628.0292,247.7705,19096.0069
mini,DEU,欧州,2044,82798948.9923,247.7705,19004.7566
mini,DEU,欧州,2045,82732323.6095,247.7705,18913.913
mini,DEU,欧州,2046,82665751.8379,247.7705,18823.4766
mini,DEU,欧州,2047,82599233.6342,247.7705,18733.4474
mini,DEU,欧州,2048,82532768.9554,253.0002,19037.3444
mini,DEU,欧州,2049,82466357.7583,253.4224,18977.8624
mini,DEU,欧州,2050,82400000.0,253.4224,18887.0284
mini,EGY,アフリカ,2026,119556066.6785,29.0203,2770.872
mini,EGY,アフリカ,2027,120758103.5384,29.036,2830.6048
mini,EGY,アフリカ,2028,121972225.8797,29.036,2887.1961
mini,EGY,アフリカ,2029,123198555.2117,38.2827,3879.1611
mini,EGY,アフリカ,2030,124437214.2657,38.2827,3949.6542
mini,EGY,アフリカ,2031,125688327.0068,44.4018,4660.465
mini,EGY,アフリカ,2032,126952018.6464,49.9375,5328.4497
mini,EGY,アフリカ,2033,128228415.6549,49.9375,5413.057
mini,EGY,アフリカ,2034,129517645.7741,50.6864,5577.8348
mini,EGY,アフリカ,2035,130819838.0305,50.6864,5659.249
mini,EGY,アフリカ,2036,132135122.7474,61.2225,6931.4552
mini,EGY,アフリカ,2037,133463631.5588,63.8305,7324.1413
mini,EGY,アフリカ,2038,134805497.4218,69.9978,8136.0483
mini,EGY,アフリカ,2039,136160854.6305,69.9978,8237.8404
mini,EGY,アフリカ,2040,137529838.8292,72.1748,8596.6118
mini,EGY,アフリカ,2041,138912587.026,78.741,9488.1353
mini,EGY,アフリカ,2042,140309237.6063,78.741,9595.2393
mini,EGY,アフリカ,2043,141719930.3472,78.741,9700.1551
mini,EGY,アフリカ,2044,143144806.4308,88.4122,11007.0451
mini,EGY,アフリカ,2045,144584008.4589,88.4122,11120.3722
mini,EGY,アフリカ,2046,146037680.4669,90.4279,11487.7395
mini,EGY,アフリカ,2047,147505967.9385,90.4717,11605.2567
mini,EGY,アフリカ,2048,148989017.82,90.4717,11715.3972
mini,EGY,アフリカ,2049,150486978.5352,91.6079,11972.3459
mini,EGY,アフリカ,2050,152000000.0,97.031,12795.7253
mini,ESP,欧州,2026,47869456.6062,178.2241,6373.404
mini,ESP,欧州,2027,47848961.9906,186.4374,6766.6918
mini,ESP,欧州,2028,47828476.1494,191.8643,7058.5528
mini,ESP,欧州,2029,47807999.079,197.1849,7344.3059
mini,ESP,欧州,2030,47787530.7756,214.8296,8091.6881
mini,ESP,欧州,2031,47767071.2353,213.5177,8124.4098
mini,ESP,欧州,2032,47746620.4546,214.1286,8222.8203
mini,ESP,欧州,2033,47726178.4295,212.988,8246.9545
mini,ESP,欧州,2034,47705745.1564,212.988,8308.378
mini,ESP,欧州,2035,47685320.6315,210.7992,8277.6671
mini,ESP,欧州,2036,47664904.851,214.6021,8476.7417
mini,ESP,欧州,2037,47644497.8113,220.0115,8735.6721
mini,ESP,欧州,2038,47624099.5086,220.0115,8775.505
mini,ESP,欧州,2039,47603709.939,220.0115,8810.2164
mini,ESP,欧州,2040,47583329.099,220.0115,8840.1005
mini,ESP,欧州,2041,47562956.9848,220.0115,8865.4406
mini,ESP,欧州,2042,47542593.5926,231.8525,9364.7786
mini,ESP,欧州,2043,47522238.9186,231.3244,9361.3817
mini,ESP,欧州,2044,47501892.9593,231.3244,9375.3601
mini,ESP,欧州,2045,47481555.7107,230.9568,9370.7182
mini,ESP,欧州,2046,47461227.1693,230.9568,9377.5113
mini,ESP,欧州,2047,47440907.3312,230.9568,9381.0666
mini,ESP,欧州,2048,47420596.1928,230.9568,9381.5975
mini,ESP,欧州,2049,47400293.7503,229.7022,9328.355
mini,ESP,欧州,2050,47380000.0,229.7022,9323.4588
mini,FRA,欧州,2026,66703469.4263,180.9398,15038.604
mini,FRA,欧州,2027,66756176.4672,182.4211,14888.0347
mini,FRA,欧州,2028,66808925.1556,181.478,14558.3204
mini,FRA,欧州,2029,66861715.5244,182.6321,14414.3927
mini,FRA,欧州,2030,66914547.6066,195.5153,15195.3798
mini,FRA,欧州,2031,66967421.435,195.7108,14990.3471
mini,FRA,欧州,2032,67020337.0427,192.3714,14532.2893
mini,FRA,欧州,2033,67073294.4627,190.9615,14237.8481
mini,FRA,欧州,2034,67126293.7281,196.9818,14504.9866
mini,FRA,欧州,2035,67179334.8718,204.1682,14857.3268
mini,FRA,欧州,2036,67232417.9271,205.6987,14801.1668
mini,FRA,欧州,2037,67285542.9269,206.8142,14722.7958
mini,FRA,欧州,2038,67338709.9045,206.8142,14573.1676
mini,FRA,欧州,2039,67391918.893,226.2407,15787.4314
mini,FRA,欧州,2040,67445169.9256,225.7126,15604.6327
mini,FRA,欧州,2041,67498463.0356,225.7126,15466.3462
mini,FRA,欧州,2042,67551798.2561,225.345,15310.1461
mini,FRA,欧州,2043,67605175.6205,225.345,15185.6371
mini,FRA,欧州,2044,67658595.1621,225.345,15067.132
mini,FRA,欧州,2045,67712056.9141,225.345,14954.1738
mini,FRA,欧州,2046,67765560.91,225.345,14846.3439
mini,FRA,欧州,2047,67819107.1831,225.345,14743.2587
mini,FRA,欧州,2048,67872695.7669,225.345,14644.566
mini,FRA,欧州,2049,67926326.6947,225.345,14549.9423
mini,FRA,欧州,2050,67980000.0,224.7342,14419.8974
mini,GBR,欧州,2026,69768542.2737,217.1096,17529.6
mini,GBR,欧州,2027,69986428.8871,226.7251,18106.7991
mini,GBR,欧州,2028,70204995.9587,221.8517,17536.6278
mini,GBR,欧州,2029,70424245.6136,218.3021,17090.5142
mini,GBR,欧州,2030,70644179.9834,219.4562,17026.0343
mini,GBR,欧州,2031,70864801.2066,221.8774,17068.0762
mini,GBR,欧州,2032,71086111.4281,225.4082,17201.5947
mini,GBR,欧州,2033,71308112.7997,222.7198,16869.0988
mini,GBR,欧州,2034,71530807.4798,223.5516,16812.7023
mini,GBR,欧州,2035,71754197.6337,221.6871,16561.7779
mini,GBR,欧州,2036,71978285.4334,216.3799,16064.163
mini,GBR,欧州,2037,72203073.0574,219.0205,16164.3142
mini,GBR,欧州,2038,72428562.6915,219.0205,16074.3971
mini,GBR,欧州,2039,72654756.5279,219.0205,15989.9996
mini,GBR,欧州,2040,72881656.766,224.2503,16290.619
mini,GBR,欧州,2041,73109265.6117,236.5134,17100.9444
mini,GBR,欧州,2042,73337585.278,236.5134,17025.1337
mini,GBR,欧州,2043,73566617.9849,235.9853,16915.8366
mini,GBR,欧州,2044,73796365.9591,235.6177,16822.3494
mini,GBR,欧州,2045,74026831.4345,235.6177,16758.9496
mini,GBR,欧州,2046,74258016.6518,235.6177,16699.0159
mini,GBR,欧州,2047,74489923.8586,235.2934,16619.3925
mini,GBR,欧州,2048,74722555.3099,239.0963,16833.4694
mini,GBR,欧州,2049,74955913.2674,239.0963,16781.7512
mini,GBR,欧州,2050,75190000.0,239.0963,16732.6424
mini,GHA,アフリカ,2026,35562694.0134,3.4435,165.336
mini,GHA,アフリカ,2027,36053035.1556,3.4435,163.5788
mini,GHA,アフリカ,2028,36550137.159,3.4435,162.0612
mini,GHA,アフリカ,2029,37054093.2428,3.4435,160.7622
mini,GHA,アフリカ,2030,37564997.9115,8.604,398.9317
mini,GHA,アフリカ,2031,38082946.9729,8.604,396.6435
mini,GHA,アフリカ,2032,38608037.5555,8.604,394.7764
mini,GHA,アフリカ,2033,39140368.1272,8.604,393.2972
mini,GHA,アフリカ,2034,39680038.5135,9.721,443.0934
mini,GHA,アフリカ,2035,40227149.9163,12.8951,586.5883
mini,GHA,アフリカ,2036,40781804.933,12.8951,585.8668
mini,GHA,アフリカ,2037,41344107.5753,12.8951,585.5742
mini,GHA,アフリカ,2038,41914163.2895,12.8951,585.6811
mini,GHA,アフリカ,2039,42492078.9754,12.8951,586.161
mini,GHA,アフリカ,2040,43077963.007,15.6357,711.7431
mini,GHA,アフリカ,2041,43671925.2523,21.255,969.4369
mini,GHA,アフリカ,2042,44274077.0945,23.7481,1085.8404
mini,GHA,アフリカ,2043,44884531.4523,23.7481,1089.0658
mini,GHA,アフリカ,2044,45503402.8013,27.1804,1250.7348
mini,GHA,アフリカ,2045,46130807.1959,29.6334,1368.8532
mini,GHA,アフリカ,2046,46766862.2902,35.2582,1635.5788
mini,GHA,アフリカ,2047,47411687.3607,38.0663,1773.9716
mini,GHA,アフリカ,2048,48065403.3285,42.2058,1976.6107
mini,GHA,アフリカ,2049,48728132.7821,43.9099,2067.2471
mini,GHA,アフリカ,2050,49400000.0,56.1778,2659.5307
mini,IDN,アジア,2026,286403107.3287,25.2705,4374.432
mini,IDN,アジア,2027,287002892.113,30.779,5498.6637
mini,IDN,アジア,2028,287603932.9654,33.587,6178.7011
mini,IDN,アジア,2029,288206232.5163,37.7265,7131.5996
mini,IDN,アジア,2030,288809793.4016,42.4356,8226.9195
mini,IDN,アジア,2031,289414618.2629,46.2259,9174.2388
mini,IDN,アジア,2032,290020709.7471,52.345,10616.9607
mini,IDN,アジア,2033,290628070.5068,47.367,9802.8708
mini,IDN,アジア,2034,291236703.2001,48.116,10145.579
mini,IDN,アジア,2035,291846610.4908,63.0017,13516.09
mini,IDN,アジア,2036,292457795.048,65.3769,14252.0009
mini,IDN,アジア,2037,293070259.5466,65.4916,14489.9969
mini,IDN,アジア,2038,293684006.6671,66.5286,14922.322
mini,IDN,アジア,2039,294299039.0955,66.5286,15112.1955
mini,IDN,アジア,2040,294915359.5235,73.0949,16798.6223
mini,IDN,アジア,2041,295532970.6485,73.0949,16980.336
mini,IDN,アジア,2042,296151875.1734,82.766,19418.4942
mini,IDN,アジア,2043,296772075.8068,84.7817,20073.6192
mini,IDN,アジア,2044,297393575.2631,99.9179,23856.4453
