category,iso3,region,year,population,pred_per_mn,units
general,ZAF,アフリカ,2033,68245668.6345,33.6615,2504.4524
general,ZAF,アフリカ,2034,68696048.4144,37.2649,2770.4895
general,ZAF,アフリカ,2035,69149400.4261,38.2252,2840.9763
general,ZAF,アフリカ,2036,69605744.2846,38.7649,2881.3141
general,ZAF,アフリカ,2037,70065099.7341,40.5048,3011.9738
general,ZAF,アフリカ,2038,70527486.6493,42.0401,3128.6007
general,ZAF,アフリカ,2039,70992925.0361,41.5966,3099.0355
general,ZAF,アフリカ,2040,71461435.0324,41.7909,3117.8973
general,ZAF,アフリカ,2041,71933036.9087,41.7909,3123.163
general,ZAF,アフリカ,2042,72407751.0698,41.513,3108.4423
general,ZAF,アフリカ,2043,72885598.0548,41.2887,3098.4323
general,ZAF,アフリカ,2044,73366598.5383,44.5979,3354.8649
general,ZAF,アフリカ,2045,73850773.3316,43.9412,3314.1619
general,ZAF,アフリカ,2046,74338143.3831,48.5778,3674.243
general,ZAF,アフリカ,2047,74828729.7797,50.009,3793.9
general,ZAF,アフリカ,2048,75322553.7472,51.5731,3925.0327
general,ZAF,アフリカ,2049,75819636.6516,56.9231,4346.7058
general,ZAF,アフリカ,2050,76320000.0,60.0866,4604.3299
general,ZMB,アフリカ,2026,22414276.173,4.9391,33.1789
general,ZMB,アフリカ,2027,22916759.3386,8.4976,63.2003
general,ZMB,アフリカ,2028,23430507.1701,7.7457,63.4375
general,ZMB,アフリカ,2029,23955772.1987,8.8498,79.4137
general,ZMB,アフリカ,2030,24492812.6169,7.5592,73.9734
general,ZMB,アフリカ,2031,25041892.4053,8.1296,86.3772
general,ZMB,アフリカ,2032,25603281.4625,6.4789,74.4366
general,ZMB,アフリカ,2033,26177255.7376,6.0151,74.4426
general,ZMB,アフリカ,2034,26764097.3661,6.4274,85.3812
general,ZMB,アフリカ,2035,27364094.8081,6.514,92.5716
general,ZMB,アフリカ,2036,27977542.9908,6.514,98.727
general,ZMB,アフリカ,2037,28604743.4526,6.2247,100.3261
general,ZMB,アフリカ,2038,29246004.4923,6.2247,106.4004
general,ZMB,アフリカ,2039,29901641.3197,6.546,118.3672
general,ZMB,アフリカ,2040,30571976.2112,6.7599,129.0064
general,ZMB,アフリカ,2041,31257338.668,6.7599,135.8544
general,ZMB,アフリカ,2042,31958065.578,7.898,166.8108
general,ZMB,アフリカ,2043,32674501.3815,8.5364,189.1146
general,ZMB,アフリカ,2044,33406998.2403,8.9523,207.6636
general,ZMB,アフリカ,2045,34155916.2111,8.4996,206.0983
general,ZMB,アフリカ,2046,34921623.4224,8.4996,215.1051
general,ZMB,アフリカ,2047,35704496.2554,8.4996,224.1809
general,ZMB,アフリカ,2048,36504919.5287,8.7757,240.903
general,ZMB,アフリカ,2049,37323286.6883,9.1249,260.3778
general,ZMB,アフリカ,2050,38160000.0,9.4321,279.4377
mini,ARE,中近東,2026,11471260.9674,186.6937,2355.642
mini,ARE,中近東,2027,11516587.8167,198.6671,2497.9534
mini,ARE,中近東,2028,11562093.7678,199.5418,2501.2576
mini,ARE,中近東,2029,11607779.5283,199.5418,2494.5921
mini,ARE,中近東,2030,11653645.8088,199.6203,2489.8589
mini,ARE,中近東,2031,11699693.3226,210.7916,2624.0963
mini,ARE,中近東,2032,11745922.7857,213.2274,2650.1368
mini,ARE,中近東,2033,11792334.9172,213.2274,2646.6683
mini,ARE,中近東,2034,11838930.4387,213.2274,2643.9572
mini,ARE,中近東,2035,11885710.075,213.6245,2646.8711
mini,ARE,中近東,2036,11932674.5536,204.9304,2537.8507
mini,ARE,中近東,2037,11979824.6047,204.9304,2537.1404
mini,ARE,中近東,2038,12027160.9617,204.9304,2536.9779
mini,ARE,中近東,2039,12074684.3607,204.9304,2537.3263
mini,ARE,中近東,2040,12122395.5409,206.6024,2558.8599
mini,ARE,中近東,2041,12170295.2441,206.6024,2560.141
mini,ARE,中近東,2042,12218384.2153,207.9051,2577.9951
mini,ARE,中近東,2043,12266663.2024,207.9051,2580.1014
mini,ARE,中近東,2044,12315132.9561,207.9051,2582.5771
mini,ARE,中近東,2045,12363794.2303,207.9051,2585.3987
mini,ARE,中近東,2046,12412647.7818,207.9051,2588.5443
mini,ARE,中近東,2047,12461694.3702,207.9051,2591.9934
mini,ARE,中近東,2048,12510934.7584,207.9051,2595.7273
mini,ARE,中近東,2049,12560369.712,207.9051,2599.7282
mini,ARE,中近東,2050,12610000.0,207.9051,2603.98
mini,ARG,中南米,2026,45917371.3948,86.3272,4462.533
mini,ARG,中南米,2027,45983458.7702,92.3755,4739.2071
mini,ARG,中南米,2028,46049641.2631,91.4873,4660.77
mini,ARG,中南米,2029,46115919.0103,92.8945,4701.6638
mini,ARG,中南米,2030,46182292.1489,92.9651,4676.8054
mini,ARG,中南米,2031,46248760.8162,92.9651,4650.5663
mini,ARG,中南米,2032,46315325.1496,92.9651,4626.3527
mini,ARG,中南米,2033,46381985.287,101.3285,5018.199
mini,ARG,中南米,2034,46448741.3661,106.2615,5238.9371
mini,ARG,中南米,2035,46515593.525,108.1973,5312.2418
mini,ARG,中南米,2036,46582541.9021,108.1973,5291.828
mini,ARG,中南米,2037,46649586.6358,108.1973,5273.0067
mini,ARG,中南米,2038,46716727.8648,108.1973,5255.6602
mini,ARG,中南米,2039,46783965.728,119.0351,5764.5207
mini,ARG,中南米,2040,46851300.3644,125.0465,6038.6312
mini,ARG,中南米,2041,46918731.9134,125.0465,6022.9857
mini,ARG,中南米,2042,46986260.5144,125.0465,6008.6006
mini,ARG,中南米,2043,47053886.3072,125.0465,5995.3855
mini,ARG,中南米,2044,47121609.4315,124.5558,5959.7799
mini,ARG,中南米,2045,47189430.0275,125.1573,5977.4332
mini,ARG,中南米,2046,47257348.2355,128.0778,6106.4829
mini,ARG,中南米,2047,47325364.1959,128.0778,6096.9481
mini,ARG,中南米,2048,47393478.0495,128.0778,6088.2437
mini,ARG,中南米,2049,47461689.9372,128.0778,6080.3116
mini,ARG,中南米,2050,47530000.0,134.4389,6374.7251
mini,AUS,オセアニア,2026,27159347.819,173.0523,4313.682
mini,AUS,オセアニア,2027,27345944.8969,172.5595,4351.2508
mini,AUS,オセアニア,2028,27533823.9817,173.2814,4418.4156
mini,AUS,オセアニア,2029,27722993.8812,173.2814,4466.3406
mini,AUS,オセアニア,2030,27913463.4641,173.2814,4513.2915
mini,AUS,オセアニア,2031,28105241.6596,174.9812,4604.0529
mini,AUS,オセアニア,2032,28298337.4587,174.9812,4649.6754
mini,AUS,オセアニア,2033,28492759.9137,178.3671,4785.3268
mini,AUS,オセアニア,2034,28688518.1395,179.7133,4866.6908
mini,AUS,オセアニア,2035,28885621.3133,174.9582,4781.2633
mini,AUS,オセアニア,2036,29084078.6757,174.9582,4823.9509
mini,AUS,オセアニア,2037,29283899.5304,174.9582,4866.0282
mini,AUS,オセアニア,2038,29485093.2453,174.9582,4907.5397
mini,AUS,オセアニア,2039,29687669.2526,174.9582,4948.5277
mini,AUS,オセアニア,2040,29891637.0493,174.9582,4989.0323
mini,AUS,オセアニア,2041,30097006.1975,174.9582,5029.0921
mini,AUS,オセアニア,2042,30303786.3252,174.9582,5068.7433
mini,AUS,オセアニア,2043,30511987.1265,178.1234,5200.4312
mini,AUS,オセアニア,2044,30721618.362,178.1234,5240.0717
mini,AUS,オセアニア,2045,30932689.8595,178.1234,5279.3967
mini,AUS,オセアニア,2046,31145211.5143,178.1234,5318.4361
mini,AUS,オセアニア,2047,31359193.2895,178.1234,5357.2185
mini,AUS,オセアニア,2048,31574645.2169,178.1234,5395.7709
mini,AUS,オセアニア,2049,31791577.3971,178.1234,5434.1189
mini,AUS,オセアニア,2050,32010000.0,178.1234,5472.2867
mini,BRA,中南米,2026,212719011.0166,60.7232,11803.185
mini,BRA,中南米,2027,212625666.0127,67.3169,13144.2819
mini,BRA,中南米,2028,212532361.9703,66.2589,12991.2643
mini,BRA,中南米,2029,212439098.8714,72.0686,14183.5862
mini,BRA,中南米,2030,212345876.6981,71.9995,14218.4099
mini,BRA,中南米,2031,212252695.4324,75.1878,14893.9202
mini,BRA,中南米,2032,212159555.0564,75.1878,14935.4308
mini,BRA,中南米,2033,212066455.552,76.889,15311.5998
mini,BRA,中南米,2034,211973396.9014,85.8416,17132.6911
mini,BRA,中南米,2035,211880379.0867,85.8416,17166.8263
mini,BRA,中南米,2036,211787402.0898,85.8416,17197.079
mini,BRA,中南米,2037,211694465.893,88.4496,17746.9616
mini,BRA,中南米,2038,211601570.4783,88.4496,17770.8735
mini,BRA,中南米,2039,211508715.8278,91.6993,18445.1855
mini,BRA,中南米,2040,211415901.9237,95.9196,19313.1121
mini,BRA,中南米,2041,211323128.7479,95.8058,19306.1003
mini,BRA,中南米,2042,211230396.2828,94.0148,18957.9107
mini,BRA,中南米,2043,211137704.5103,105.736,21332.7907
mini,BRA,中南米,2044,211045053.4127,105.736,21341.2954
mini,BRA,中南米,2045,210952442.9721,105.736,21347.1757
mini,BRA,中南米,2046,210859873.1707,112.3996,22696.1431
mini,BRA,中南米,2047,210767343.9906,112.3996,22697.3575
mini,BRA,中南米,2048,210674855.414,112.3996,22696.3028
mini,BRA,中南米,2049,210582407.4231,112.3996,22693.1311
mini,BRA,中南米,2050,210490000.0,112.3996,22687.9852
mini,CAN,北米,2026,40262039.2684,157.9802,6428.565
mini,CAN,北米,2027,40397806.8196,160.375,6536.3802
mini,CAN,北米,2028,40534032.1924,159.9677,6530.4794
mini,CAN,北米,2029,40670716.9305,163.16,6672.0535
mini,CAN,北米,2030,40807862.583,168.8987,6918.7045
mini,CAN,北米,2031,40945470.7041,168.9772,6934.2238
mini,CAN,北米,2032,41083542.8533,168.4462,6924.992
mini,CAN,北米,2033,41222080.5953,165.887,6832.4235
mini,CAN,北米,2034,41361085.5003,165.887,6845.3255
mini,CAN,北米,2035,41500559.1434,171.045,7071.7274
mini,CAN,北米,2036,41640503.1053,165.5059,6856.0651
mini,CAN,北米,2037,41780918.972,165.5059,6869.63
mini,CAN,北米,2038,41921808.3349,165.5059,6883.4012
mini,CAN,北米,2039,42063172.7904,165.5059,6897.3678
mini,CAN,北米,2040,42205013.9409,168.2747,7027.1449
mini,CAN,北米,2041,42347333.3936,170.9154,7152.2133
mini,CAN,北米,2042,42490132.7615,170.9154,7167.1814
mini,CAN,北米,2043,42633413.6628,170.9154,7182.3133
mini,CAN,北米,2044,42777177.7215,170.9154,7197.6009
mini,CAN,北米,2045,42921426.5667,170.9154,7213.0368
mini,CAN,北米,2046,43066161.8331,170.9154,7228.6141
mini,CAN,北米,2047,43211385.1611,170.9154,7244.3263
mini,CAN,北米,2048,43357098.1964,170.9154,7260.1672
mini,CAN,北米,2049,43503302.5904,172.2181,7331.5895
mini,CAN,北米,2050,43650000.0,172.2181,7347.794
mini,CHL,中南米,2026,19860921.6323,110.0535,2270.727
mini,CHL,中南米,2027,19861924.3153,108.964,2240.2335
mini,CHL,中南米,2028,19862927.0489,122.8671,2517.5104
mini,CHL,中南米,2029,19863929.8331,122.8671,2509.3882
mini,CHL,中南米,2030,19864932.6679,122.8671,2501.6744
mini,CHL,中南米,2031,19865935.5534,122.8671,2494.3399
mini,CHL,中南米,2032,19866938.4895,121.3361,2456.3635
mini,CHL,中南米,2033,19867941.4762,123.7287,2498.0985
mini,CHL,中南米,2034,19868944.5136,123.7287,2491.7034
mini,CHL,中南米,2035,19869947.6016,127.9518,2570.4318
mini,CHL,中南米,2036,19870950.7402,127.9518,2564.387
mini,CHL,中南米,2037,19871953.9295,127.9518,2558.597
mini,CHL,中南米,2038,19872957.1695,127.9518,2553.0442
mini,CHL,中南米,2039,19873960.46,137.1543,2730.9468
mini,CHL,中南米,2040,19874963.8013,138.2905,2748.0297
mini,CHL,中南米,2041,19875967.1932,138.2905,2742.6952
mini,CHL,中南米,2042,19876970.6357,138.2905,2737.5531
mini,CHL,中南米,2043,19877974.1289,140.8694,2783.5487
mini,CHL,中南米,2044,19878977.6728,140.8694,2778.6633
mini,CHL,中南米,2045,19879981.2673,140.8694,2773.9363
mini,CHL,中南米,2046,19880984.9125,140.8694,2769.3569
mini,CHL,中南米,2047,19881988.6084,140.8694,2764.9151
mini,CHL,中南米,2048,19882992.3549,149.2222,2924.2896
mini,CHL,中南米,2049,19883996.1521,149.2222,2919.8469
mini,CHL,中南米,2050,19885000.0,149.2222,2915.5224
mini,CHN,中国,2026,1407779726.973,56.8278,51122.826
mini,CHN,中国,2027,1399512200.8123,58.2752,53646.329
mini,CHN,中国,2028,1391293227.694,59.8398,56257.2542
mini,CHN,中国,2029,1383122522.4787,66.0015,63250.2405
mini,CHN,中国,2030,1374999801.7015,66.22,64574.3091
mini,CHN,中国,2031,1366924783.5621,64.6865,64082.5435
mini,CHN,中国,2032,1358897187.9154,72.0747,72427.7958
mini,CHN,中国,2033,1350916736.2613,70.7533,72019.4279
mini,CHN,中国,2034,1342983151.7353,69.8708,71945.7507
mini,CHN,中国,2035,1335096159.0988,70.9986,73863.613
mini,CHN,中国,2036,1327255484.7299,78.4561,82371.7526
mini,CHN,中国,2037,1319460856.6132,78.0792,82640.2668
mini,CHN,中国,2038,1311712004.3311,80.4718,85776.7897
mini,CHN,中国,2039,1304008659.0539,81.1619,87044.7029
mini,CHN,中国,2040,1296350553.5308,76.4346,82407.1581
mini,CHN,中国,2041,1288737422.0803,82.4478,89286.4965
mini,CHN,中国,2042,1281169000.5814,82.4478,89616.4162
mini,CHN,中国,2043,1273645026.4642,78.7266,85827.009
mini,CHN,中国,2044,1266165238.7005,78.7266,86026.2588
mini,CHN,中国,2045,1258729377.7955,72.674,79547.6768
mini,CHN,中国,2046,1251337185.7779,76.3982,83718.4605
mini,CHN,中国,2047,1243988406.1919,75.0323,82270.1892
mini,CHN,中国,2048,1236682784.0872,76.1685,83523.4434
mini,CHN,中国,2049,1229420066.0114,75.988,83293.8842
mini,CHN,中国,2050,1222200000.0,80.1941,87832.8976
mini,COD,アフリカ,2026,116095023.3149,1.7484,60.8338
mini,COD,アフリカ,2027,119404047.8565,1.7484,67.7535
mini,COD,アフリカ,2028,122807388.6151,1.9669,84.4319
mini,COD,アフリカ,2029,126307733.8599,1.9669,93.0594
mini,COD,アフリカ,2030,129907848.4832,1.9669,102.0875
mini,COD,アフリカ,2031,133610576.1842,1.9669,111.5015
mini,COD,アフリカ,2032,137418841.7151,1.9669,121.2862
mini,COD,アフリカ,2033,141335653.1918,1.9669,131.4268
mini,COD,アフリカ,2034,145364104.4695,1.9669,141.9089
mini,COD,アフリカ,2035,149507377.5868,1.9669,152.7185
mini,COD,アフリカ,2036,153768745.279,1.9669,163.8427
mini,COD,アフリカ,2037,158151573.5633,0.9885,88.088
mini,COD,アフリカ,2038,162659324.3976,0.9885,93.9773
mini,COD,アフリカ,2039,167295558.415,0.9885,100.0082
mini,COD,アフリカ,2040,172063937.7363,0.9885,106.1762
mini,COD,アフリカ,2041,176968228.8629,0.9885,112.4778
mini,COD,アフリカ,2042,182012305.6516,0.9885,118.9097
mini,COD,アフリカ,2043,187200152.3746,0.9885,125.4698
mini,COD,アフリカ,2044,192535866.8669,0.9885,132.1562
mini,COD,アフリカ,2045,198023663.763,0.9885,138.9678
mini,COD,アフリカ,2046,203667877.8256,0.9885,145.904
mini,COD,アフリカ,2047,209472967.3704,0.9885,152.965
mini,COD,アフリカ,2048,215443517.7871,0.9885,160.1514
mini,COD,アフリカ,2049,221584245.1612,0.9885,167.4643
mini,COD,アフリカ,2050,227900000.0,0.9885,174.9056
mini,COL,中南米,2026,53612542.1156,39.5061,2335.662
mini,COL,中南米,2027,53800109.1592,36.4531,2146.2901
mini,COL,中南米,2028,53988332.4185,42.362,2485.0307
mini,COL,中南米,2029,54177214.1895,47.295,2765.3554
mini,COL,中南米,2030,54366756.7758,46.4518,2708.234
mini,COL,中南米,2031,54556962.4895,47.7804,2778.6763
mini,COL,中南米,2032,54747833.6506,53.8995,3127.6869
mini,COL,中南米,2033,54939372.5871,52.1983,3023.2986
mini,COL,中南米,2034,55131581.6353,57.734,3338.6363
mini,COL,中南米,2035,55324463.1396,57.734,3334.27
mini,COL,中南米,2036,55518019.4527,57.734,3330.7571
mini,COL,中南米,2037,55712252.9355,58.1981,3354.7923
mini,COL,中南米,2038,55907165.957,61.6935,3554.1641
mini,COL,中南米,2039,56102760.8946,63.4878,3656.1137
mini,COL,中南米,2040,56299040.1342,66.676,3838.9676
mini,COL,中南米,2041,56496006.0697,74.2615,4275.6485
mini,COL,中南米,2042,56693661.1037,74.2615,4276.3002
mini,COL,中南米,2043,56892007.6469,84.7976,4884.5233
mini,COL,中南米,2044,57091048.1187,84.6839,4880.1926
mini,COL,中南米,2045,57290784.9468,85.5008,4930.1831
mini,COL,中南米,2046,57491220.5675,85.5008,4933.7287
mini,COL,中南米,2047,57692357.4256,88.7505,5125.5451
mini,COL,中南米,2048,57894197.9743,88.7505,5130.4086
mini,COL,中南米,2049,58096744.6756,91.6681,5304.6397
mini,COL,中南米,2050,58300000.0,91.6681,5310.7342
mini,DEU,欧州,2026,83805986.3242,236.9759,19931.049
mini,DEU,欧州,2027,83537758.8873,230.7066,19316.407
mini,DEU,欧州,2028,83270389.9326,236.1297,19681.8564
mini,DEU,欧州,2029,83003876.7126,236.1297,19594.0214
mini,DEU,欧州,2030,82738216.4885,239.8539,19814.5917
mini,DEU,欧州,2031,82473406.5302,240.759,19801.281
mini,DEU,欧州,2032,82209444.1162,247.2282,20243.6109
mini,DEU,欧州,2033,81946326.5341,252.1659,20557.108
mini,DEU,欧州,2034,81684051.0798,256.1794,20792.7131
mini,DEU,欧州,2035,81422615.058,256.5081,20728.3613
mini,DEU,欧州,2036,81162015.7822,251.5576,20239.6665
mini,DEU,欧州,2037,80902250.5741,244.1618,19559.1681
mini,DEU,欧州,2038,80643316.7644,249.5761,19906.1373
mini,DEU,欧州,2039,80385211.692,249.5761,19819.9424
mini,DEU,欧州,2040,80127932.7046,249.5761,19734.2969
mini,DEU,欧州,2041,79871477.1581,249.5761,19649.185
mini,DEU,欧州,2042,79615842.4171,249.5761,19564.5922
mini,DEU,欧州,2043,79361025.8546,249.5761,19480.5048
mini,DEU,欧州,2044,79107024.8519,249.5761,19396.91
mini,DEU,欧州,2045,78853836.7987,249.5761,19313.7958
mini,DEU,欧州,2046,78601459.0931,249.5761,19231.1509
mini,DEU,欧州,2047,78349889.1416,249.5761,19148.9649
mini,DEU,欧州,2048,78099124.3589,249.5761,19067.2278
mini,DEU,欧州,2049,77849162.1679,249.048,18945.7556
mini,DEU,欧州,2050,77600000.0,249.048,18865.0603
mini,EGY,アフリカ,2026,120081169.5061,29.0203,2779.218
mini,EGY,アフリカ,2027,121821197.6333,29.036,2861.0292
mini,EGY,アフリカ,2028,123586439.5212,29.036,2940.6795
mini,EGY,アフリカ,2029,125377260.5282,28.2001,2932.7728
mini,EGY,アフリカ,2030,127194031.3069,32.9091,3511.3807
mini,EGY,アフリカ,2031,129037127.8806,34.7002,3795.5207
mini,EGY,アフリカ,2032,130906931.7215,32.5713,3649.3809
mini,EGY,アフリカ,2033,132803829.8294,32.5713,3735.5492
mini,EGY,アフリカ,2034,134728214.812,32.9516,3865.821
mini,EGY,アフリカ,2035,136680484.9661,32.9516,3952.0055
mini,EGY,アフリカ,2036,138661044.3599,39.0707,4787.585
mini,EGY,アフリカ,2037,140670302.9165,37.3618,4674.9989
mini,EGY,アフリカ,2038,142708676.4995,36.9942,4724.5114
mini,EGY,アフリカ,2039,144776586.998,36.9942,4819.7185
mini,EGY,アフリカ,2040,146874462.4148,36.9942,4914.683
mini,EGY,アフリカ,2041,149002736.9546,41.4551,5613.5332
mini,EGY,アフリカ,2042,151161851.1137,42.5298,5867.8751
mini,EGY,アフリカ,2043,153352251.7716,42.5298,5976.614
mini,EGY,アフリカ,2044,155574392.2833,42.5298,6085.34
mini,EGY,アフリカ,2045,157828732.5729,42.5298,6194.118
mini,EGY,アフリカ,2046,160115739.2291,42.5298,6303.0118
mini,EGY,アフリカ,2047,162435885.6018,42.5298,6412.0843
mini,EGY,アフリカ,2048,164789651.8998,42.5298,6521.3973
mini,EGY,アフリカ,2049,167177525.2904,42.5298,6631.0113
mini,EGY,アフリカ,2050,169600000.0,42.5298,6740.9857
mini,ESP,欧州,2026,47754673.2622,174.5238,6392.601
mini,ESP,欧州,2027,47619768.7026,185.5015,6889.5714
mini,ESP,欧州,2028,47485245.2416,184.3405,6933.8237
mini,ESP,欧州,2029,47351101.8027,187.7253,7143.3517
mini,ESP,欧州,2030,47217337.3123,194.4496,7477.6533
mini,ESP,欧州,2031,47083950.6999,207.1668,8043.3957
mini,ESP,欧州,2032,46950940.8979,212.0943,8306.525
mini,ESP,欧州,2033,46818306.842,210.7824,8320.164
mini,ESP,欧州,2034,46686047.4707,210.7824,8379.1405
mini,ESP,欧州,2035,46554161.7254,210.4581,8419.4087
mini,ESP,欧州,2036,46422648.5508,210.9892,8488.505
mini,ESP,欧州,2037,46291506.8943,212.6138,8596.8995
mini,ESP,欧州,2038,46160735.7064,212.6138,8635.0317
mini,ESP,欧州,2039,46030333.9406,213.123,8689.3032
mini,ESP,欧州,2040,45900300.5532,213.123,8718.5233
mini,ESP,欧州,2041,45770634.5036,213.123,8743.6327
mini,ESP,欧州,2042,45641334.7542,213.6511,8786.5969
mini,ESP,欧州,2043,45512400.27,214.9798,8859.0077
mini,ESP,欧州,2044,45383830.0193,214.9798,8873.344
mini,ESP,欧州,2045,45255622.9731,214.9798,8884.4624
mini,ESP,欧州,2046,45127778.1054,214.9798,8892.5681
mini,ESP,欧州,2047,45000294.393,217.7486,9012.4544
mini,ESP,欧州,2048,44873170.8158,220.3892,9124.4683
mini,ESP,欧州,2049,44746406.3563,219.7454,9098.0117
mini,ESP,欧州,2050,44620000.0,219.7454,9095.8633
mini,FRA,欧州,2026,66543525.1148,196.502,15083.901
mini,FRA,欧州,2027,66436418.9022,177.0001,13421.5361
mini,FRA,欧州,2028,66329485.084,175.7351,13171.9334
mini,FRA,欧州,2029,66222723.3829,177.3597,13148.302
mini,FRA,欧州,2030,66116133.5219,176.7159,12964.565
mini,FRA,欧州,2031,66009715.2243,180.9464,13143.997
mini,FRA,欧州,2032,65903468.214,180.9464,13020.7189
mini,FRA,欧州,2033,65797392.2153,179.0724,12770.8337
mini,FRA,欧州,2034,65691486.9529,179.0724,12662.2162
mini,FRA,欧州,2035,65585752.1521,181.1246,12703.4492
mini,FRA,欧州,2036,65480187.5385,181.1246,12605.0774
mini,FRA,欧州,2037,65374792.8381,190.162,13136.0784
mini,FRA,欧州,2038,65269567.7774,190.162,13043.07
mini,FRA,欧州,2039,65164512.0835,190.162,12954.6183
mini,FRA,欧州,2040,65059625.4836,192.9308,13057.7762
mini,FRA,欧州,2041,64954907.7057,195.5714,13153.872
mini,FRA,欧州,2042,64850358.478,204.3825,13664.0213
mini,FRA,欧州,2043,64745977.5292,204.3825,13585.1455
mini,FRA,欧州,2044,64641764.5885,205.5454,13586.4678
mini,FRA,欧州,2045,64537719.3854,206.6609,13586.9351
mini,FRA,欧州,2046,64433841.6499,206.6609,13516.5664
mini,FRA,欧州,2047,64330131.1125,206.6609,13448.8866
mini,FRA,欧州,2048,64226587.5041,214.2464,13874.9551
mini,FRA,欧州,2049,64123210.556,214.2464,13809.7856
mini,FRA,欧州,2050,64020000.0,214.2464,13746.8522
mini,GBR,欧州,2026,69601248.405,211.8257,17582.4
mini,GBR,欧州,2027,69651198.6317,217.0448,17798.152
mini,GBR,欧州,2028,69701184.7058,219.8074,17821.2827
mini,GBR,欧州,2029,69751206.653,222.3042,17833.5305
mini,GBR,欧州,2030,69801264.4991,224.8634,17860.8314
mini,GBR,欧州,2031,69851358.2699,221.0574,17396.4759
mini,GBR,欧州,2032,69901487.9912,220.9571,17238.4841
mini,GBR,欧州,2033,69951653.6886,218.635,16919.5787
mini,GBR,欧州,2034,70001855.3881,218.635,16791.7457
mini,GBR,欧州,2035,70052093.1155,216.0001,16472.093
mini,GBR,欧州,2036,70102366.8967,217.6247,16486.1704
mini,GBR,欧州,2037,70152676.7575,217.6247,16384.0547
mini,GBR,欧州,2038,70203022.7238,216.1166,16176.1561
mini,GBR,欧州,2039,70253404.8215,216.1166,16088.3063
mini,GBR,欧州,2040,70303823.0766,216.1166,16006.4663
mini,GBR,欧州,2041,70354277.515,216.6447,15969.108
mini,GBR,欧州,2042,70404768.1626,217.9733,15995.2811
mini,GBR,欧州,2043,70455295.0456,217.9733,15928.3125
mini,GBR,欧州,2044,70505858.1897,217.9733,15865.7807
mini,GBR,欧州,2045,70556457.6212,217.9733,15807.3582
mini,GBR,欧州,2046,70607093.366,220.7421,15952.8427
mini,GBR,欧州,2047,70657765.4502,223.0585,16067.9668
mini,GBR,欧州,2048,70708473.8999,228.7971,16431.1628
mini,GBR,欧州,2049,70759218.7411,228.7971,16384.1654
mini,GBR,欧州,2050,70810000.0,234.9764,16781.436
mini,GHA,アフリカ,2026,35718889.1083,7.2339,165.834
mini,GHA,アフリカ,2027,36370428.0895,7.2339,173.7633
mini,GHA,アフリカ,2028,37033851.6241,3.4435,86.4996
mini,GHA,アフリカ,2029,37709376.4951,3.4435,90.2885
mini,GHA,アフリカ,2030,38397223.4399,3.4435,94.0808
mini,GHA,アフリカ,2031,39097617.2222,4.8136,136.8161
mini,GHA,アフリカ,2032,39810786.7057,4.8136,142.1191
mini,GHA,アフリカ,2033,40536964.9284,4.8136,147.4207
mini,GHA,アフリカ,2034,41276389.1796,5.6873,180.4385
mini,GHA,アフリカ,2035,42029301.0765,5.6873,186.6964
mini,GHA,アフリカ,2036,42795946.6439,6.4678,219.4303
mini,GHA,アフリカ,2037,43576576.394,5.2827,185.0342
mini,GHA,アフリカ,2038,44371445.4086,4.8186,174.0742
mini,GHA,アフリカ,2039,45180813.4225,4.9573,184.5345
mini,GHA,アフリカ,2040,46004944.9082,4.9573,189.9851
mini,GHA,アフリカ,2041,46844109.1624,4.9573,195.4393
mini,GHA,アフリカ,2042,47698580.3938,4.9573,200.8989
mini,GHA,アフリカ,2043,48568637.813,4.9573,206.3661
mini,GHA,アフリカ,2044,49454565.7237,8.1314,347.4826
mini,GHA,アフリカ,2045,50356653.6154,8.1314,356.4877
mini,GHA,アフリカ,2046,51275196.2581,8.1314,365.5178
mini,GHA,アフリカ,2047,52210493.7986,8.1314,374.5774
mini,GHA,アフリカ,2048,53162851.8587,8.1314,383.6712
mini,GHA,アフリカ,2049,54132581.6348,8.1314,392.8039
mini,GHA,アフリカ,2050,55120000.0,8.1314,401.9804
mini,IDN,アジア,2026,287661019.9187,25.2705,4387.608
mini,IDN,アジア,2027,289529522.3835,27.7184,5005.1248
mini,IDN,アジア,2028,291410161.708,30.8953,5788.8019
mini,IDN,アジア,2029,293303016.7274,33.7033,6538.9003
mini,IDN,アジア,2030,295208166.7885,35.0962,7036.7567
mini,IDN,アジア,2031,297125691.7539,35.8767,7420.0692
mini,IDN,アジア,2032,299055672.0049,39.4007,8391.4851
mini,IDN,アジア,2033,300998188.4446,39.4007,8627.4914
mini,IDN,アジア,2034,302953322.5019,37.7358,8482.6819
mini,IDN,アジア,2035,304921156.1346,44.3666,10224.1995
mini,IDN,アジア,2036,306901771.8328,44.3666,10467.9058
mini,IDN,アジア,2037,308895252.6224,44.077,10634.5909
mini,IDN,アジア,2038,310901682.0686,54.3104,13384.5882
mini,IDN,アジア,2039,312921144.2794,54.3104,13657.1818
mini,IDN,アジア,2040,314953723.9092,54.3104,13921.6273
mini,IDN,アジア,2041,316999506.1622,54.3104,14178.1757
mini,IDN,アジア,2042,319058576.796,54.3104,14427.0932
mini,IDN,アジア,2043,321131022.1253,55.0593,14870.9415
mini,IDN,アジア,2044,323216929.0255,55.0593,15108.6705
