scenario_id,iso3,region,sub_region,year,population,urban_pct,urban_pop_mn,gdp_pc_ppp_const2021,gdp_ppp_bn,gdp_growth_pct,gfcf_pct_gdp,coal_prod_twh,copper_usd_t_real2010,ironore_usd_dmtu_real2010,coal_aus_usd_t_real2010,gold_usd_oz_real2010
S3_FRAGMENT,COD,アフリカ,アフリカ,2033,141335653.1918,47.9624,67.7879,2116.947,299.2001,5.8132,27.0008,0.062,8916.778,79.6329,86.1844,3338.924
S3_FRAGMENT,COD,アフリカ,アフリカ,2034,145364104.4695,48.3039,70.2165,2175.5594,316.2482,5.6979,26.8202,0.062,8961.3618,78.8365,85.3225,3389.0079
S3_FRAGMENT,COD,アフリカ,アフリカ,2035,149507377.5868,48.6422,72.7237,2233.299,333.8947,5.5799,26.6477,0.062,9006.1687,78.0482,84.4693,3439.843
S3_FRAGMENT,COD,アフリカ,アフリカ,2036,153768745.279,48.9774,75.312,2289.9561,352.1237,5.4595,26.4829,0.0613,9051.1995,77.2677,83.6246,3491.4407
S3_FRAGMENT,COD,アフリカ,アフリカ,2037,158151573.5633,49.3095,77.9838,2345.3212,370.9162,5.3369,26.3256,0.0605,9096.4555,76.495,82.7883,3543.8123
S3_FRAGMENT,COD,アフリカ,アフリカ,2038,162659324.3976,49.6386,80.7418,2399.1873,390.2502,5.2125,26.1755,0.0598,9141.9378,75.7301,81.9605,3596.9694
S3_FRAGMENT,COD,アフリカ,アフリカ,2039,167295558.415,49.9646,83.5886,2454.0076,410.5446,5.2004,26.0321,0.0591,9187.6475,74.9728,81.1409,3650.924
S3_FRAGMENT,COD,アフリカ,アフリカ,2040,172063937.7363,50.2877,86.527,2509.7935,431.8449,5.1883,25.8951,0.0584,9233.5857,74.223,80.3295,3705.6878
S3_FRAGMENT,COD,アフリカ,アフリカ,2041,176968228.8629,50.6077,89.5596,2566.5562,454.1989,5.1764,25.7644,0.0577,9279.7536,73.4808,79.5262,3761.2732
S3_FRAGMENT,COD,アフリカ,アフリカ,2042,182012305.6516,50.9248,92.6894,2624.307,477.6562,5.1645,25.6396,0.057,9326.1524,72.746,78.7309,3817.6923
S3_FRAGMENT,COD,アフリカ,アフリカ,2043,187200152.3746,51.239,95.9195,2683.0575,502.2688,5.1528,25.5204,0.0563,9372.7832,72.0185,77.9436,3874.9576
S3_FRAGMENT,COD,アフリカ,アフリカ,2044,192535866.8669,51.5503,99.2528,2742.819,528.091,5.1411,25.4066,0.0556,9419.6471,71.2984,77.1641,3933.082
S3_FRAGMENT,COD,アフリカ,アフリカ,2045,198023663.763,51.8587,102.6924,2803.6031,555.1798,5.1296,25.2979,0.0549,9466.7453,70.5854,76.3925,3992.0782
S3_FRAGMENT,COD,アフリカ,アフリカ,2046,203667877.8256,52.1642,106.2418,2865.4213,583.5943,5.1181,25.1941,0.0543,9514.079,69.8795,75.6286,4051.9594
S3_FRAGMENT,COD,アフリカ,アフリカ,2047,209472967.3704,52.467,109.9041,2928.2853,613.3966,5.1067,25.095,0.0536,9561.6494,69.1807,74.8723,4112.7388
S3_FRAGMENT,COD,アフリカ,アフリカ,2048,215443517.7871,52.7669,113.6829,2992.2067,644.6515,5.0954,25.0004,0.053,9609.4577,68.4889,74.1236,4174.4299
S3_FRAGMENT,COD,アフリカ,アフリカ,2049,221584245.1612,53.0641,117.5817,3057.1973,677.4268,5.0842,24.9101,0.0524,9657.505,67.804,73.3823,4237.0463
S3_FRAGMENT,COD,アフリカ,アフリカ,2050,227900000.0,53.3586,121.6042,3123.2689,711.793,5.0731,24.8238,0.0517,9705.7925,67.126,72.6485,4300.602
S3_FRAGMENT,COL,中南米,中南米,2026,53612542.1156,78.9405,42.322,18908.7068,1013.7438,1.0449,16.3258,421.391,8610.84,85.437,92.466,3008.46
S3_FRAGMENT,COL,中南米,中南米,2027,53800109.1592,79.0964,42.5539,19062.0406,1025.5399,1.1636,16.6272,421.391,8653.8942,84.5826,91.5413,3053.5869
S3_FRAGMENT,COL,中南米,中南米,2028,53988332.4185,79.2504,42.7859,19239.1525,1038.6898,1.2822,16.915,421.391,8697.1637,83.7368,90.6259,3099.3907
S3_FRAGMENT,COL,中南米,中南米,2029,54177214.1895,79.4025,43.0181,19440.5786,1053.2364,1.4005,17.1898,421.391,8740.6495,82.8994,89.7197,3145.8816
S3_FRAGMENT,COL,中南米,中南米,2030,54366756.7758,79.5528,43.2503,19666.889,1069.225,1.518,17.4521,421.391,8784.3527,82.0704,88.8225,3193.0698
S3_FRAGMENT,COL,中南米,中南米,2031,54556962.4895,79.7014,43.4827,19918.688,1086.7031,1.6347,17.7027,421.391,8828.2745,81.2497,87.9342,3240.9658
S3_FRAGMENT,COL,中南米,中南米,2032,54747833.6506,79.8481,43.7151,20196.6147,1105.7209,1.75,17.9419,421.391,8872.4159,80.4372,87.0549,3289.5803
S3_FRAGMENT,COL,中南米,中南米,2033,54939372.5871,79.9932,43.9477,20501.3423,1126.3309,1.8639,18.1703,421.391,8916.778,79.6329,86.1844,3338.924
S3_FRAGMENT,COL,中南米,中南米,2034,55131581.6353,80.1364,44.1805,20833.5784,1148.5881,1.9761,18.3884,421.391,8961.3618,78.8365,85.3225,3389.0079
S3_FRAGMENT,COL,中南米,中南米,2035,55324463.1396,80.278,44.4134,21194.0635,1172.5502,2.0862,18.5967,421.391,9006.1687,78.0482,84.4693,3439.843
S3_FRAGMENT,COL,中南米,中南米,2036,55518019.4527,80.4179,44.6464,21559.2284,1196.9257,2.0788,18.7955,416.3343,9051.1995,77.2677,83.6246,3491.4407
S3_FRAGMENT,COL,中南米,中南米,2037,55712252.9355,80.5561,44.8796,21929.1129,1221.7203,2.0715,18.9854,411.3383,9096.4555,76.495,82.7883,3543.8123
S3_FRAGMENT,COL,中南米,中南米,2038,55907165.957,80.6927,45.113,22303.757,1246.9398,2.0643,19.1667,406.4022,9141.9378,75.7301,81.9605,3596.9694
S3_FRAGMENT,COL,中南米,中南米,2039,56102760.8946,80.8276,45.3465,22683.2008,1272.5902,2.0571,19.3398,401.5254,9187.6475,74.9728,81.1409,3650.924
S3_FRAGMENT,COL,中南米,中南米,2040,56299040.1342,80.961,45.5802,23067.4845,1298.6772,2.0499,19.5051,396.7071,9233.5857,74.223,80.3295,3705.6878
S3_FRAGMENT,COL,中南米,中南米,2041,56496006.0697,81.0927,45.8141,23456.6489,1325.207,2.0428,19.6629,391.9466,9279.7536,73.4808,79.5262,3761.2732
S3_FRAGMENT,COL,中南米,中南米,2042,56693661.1037,81.2229,46.0482,23850.7345,1352.1855,2.0358,19.8136,387.2433,9326.1524,72.746,78.7309,3817.6923
S3_FRAGMENT,COL,中南米,中南米,2043,56892007.6469,81.3515,46.2825,24249.7824,1379.6188,2.0288,19.9575,382.5963,9372.7832,72.0185,77.9436,3874.9576
S3_FRAGMENT,COL,中南米,中南米,2044,57091048.1187,81.4785,46.517,24653.8336,1407.5132,2.0219,20.0949,378.0052,9419.6471,71.2984,77.1641,3933.082
S3_FRAGMENT,COL,中南米,中南米,2045,57290784.9468,81.6041,46.7516,25062.9296,1435.8749,2.015,20.2261,373.4691,9466.7453,70.5854,76.3925,3992.0782
S3_FRAGMENT,COL,中南米,中南米,2046,57491220.5675,81.7282,46.9865,25477.1117,1464.7103,2.0082,20.3513,368.9875,9514.079,69.8795,75.6286,4051.9594
S3_FRAGMENT,COL,中南米,中南米,2047,57692357.4256,81.8507,47.2216,25896.4219,1494.0256,2.0014,20.4709,364.5596,9561.6494,69.1807,74.8723,4112.7388
S3_FRAGMENT,COL,中南米,中南米,2048,57894197.9743,81.9719,47.457,26320.9021,1523.8275,1.9947,20.5852,360.1849,9609.4577,68.4889,74.1236,4174.4299
S3_FRAGMENT,COL,中南米,中南米,2049,58096744.6756,82.0915,47.6925,26750.5944,1554.1225,1.9881,20.6942,355.8627,9657.505,67.804,73.3823,4237.0463
S3_FRAGMENT,COL,中南米,中南米,2050,58300000.0,82.2098,47.9283,27185.5413,1584.9171,1.9815,20.7983,351.5924,9705.7925,67.126,72.6485,4300.602
S3_FRAGMENT,DEU,欧州,欧州,2026,83805986.3242,82.2784,68.9542,62590.6505,5245.4712,-0.6899,20.4339,228.762,8610.84,85.437,92.466,3008.46
S3_FRAGMENT,DEU,欧州,欧州,2027,83537758.8873,82.4166,68.849,62439.8351,5216.0839,-0.5602,20.5498,228.762,8653.8942,84.5826,91.5413,3053.5869
S3_FRAGMENT,DEU,欧州,欧州,2028,83270389.9326,82.5528,68.7421,62372.0486,5193.7448,-0.4283,20.6604,228.762,8697.1637,83.7368,90.6259,3099.3907
S3_FRAGMENT,DEU,欧州,欧州,2029,83003876.7126,82.6871,68.6335,62387.7735,5178.4271,-0.2949,20.7661,228.762,8740.6495,82.8994,89.7197,3145.8816
S3_FRAGMENT,DEU,欧州,欧州,2030,82738216.4885,82.8195,68.5234,62487.5311,5170.1069,-0.1607,20.867,228.762,8784.3527,82.0704,88.8225,3193.0698
S3_FRAGMENT,DEU,欧州,欧州,2031,82473406.5302,82.95,68.4117,62671.9792,5168.7716,-0.0258,20.9633,228.762,8828.2745,81.2497,87.9342,3240.9658
S3_FRAGMENT,DEU,欧州,欧州,2032,82209444.1162,83.0787,68.2985,62941.9173,5174.42,0.1093,21.0553,228.762,8872.4159,80.4372,87.0549,3289.5803
S3_FRAGMENT,DEU,欧州,欧州,2033,81946326.5341,83.2055,68.1839,63298.2911,5187.0624,0.2443,21.1431,228.762,8916.778,79.6329,86.1844,3338.924
S3_FRAGMENT,DEU,欧州,欧州,2034,81684051.0798,83.3305,68.0677,63742.1959,5206.7208,0.379,21.2269,228.762,8961.3618,78.8365,85.3225,3389.0079
S3_FRAGMENT,DEU,欧州,欧州,2035,81422615.058,83.4538,67.9502,64274.8789,5233.4287,0.513,21.307,228.762,9006.1687,78.0482,84.4693,3439.843
S3_FRAGMENT,DEU,欧州,欧州,2036,81162015.7822,83.5753,67.8314,64811.8314,5260.2589,0.5127,21.3835,226.0169,9051.1995,77.2677,83.6246,3491.4407
S3_FRAGMENT,DEU,欧州,欧州,2037,80902250.5741,83.695,67.7112,65353.0876,5287.2119,0.5124,21.4565,223.3047,9096.4555,76.495,82.7883,3543.8123
S3_FRAGMENT,DEU,欧州,欧州,2038,80643316.7644,83.8131,67.5896,65898.6818,5314.2883,0.5121,21.5262,220.625,9141.9378,75.7301,81.9605,3596.9694
S3_FRAGMENT,DEU,欧州,欧州,2039,80385211.692,83.9295,67.4669,66448.6487,5341.4887,0.5118,21.5927,217.9775,9187.6475,74.9728,81.1409,3650.924
S3_FRAGMENT,DEU,欧州,欧州,2040,80127932.7046,84.0442,67.3429,67003.0231,5368.8137,0.5116,21.6563,215.3618,9233.5857,74.223,80.3295,3705.6878
S3_FRAGMENT,DEU,欧州,欧州,2041,79871477.1581,84.1573,67.2177,67561.8403,5396.264,0.5113,21.717,212.7774,9279.7536,73.4808,79.5262,3761.2732
S3_FRAGMENT,DEU,欧州,欧州,2042,79615842.4171,84.2688,67.0913,68125.1358,5423.8401,0.511,21.7749,210.2241,9326.1524,72.746,78.7309,3817.6923
S3_FRAGMENT,DEU,欧州,欧州,2043,79361025.8546,84.3787,66.9638,68692.9453,5451.5426,0.5108,21.8302,207.7014,9372.7832,72.0185,77.9436,3874.9576
S3_FRAGMENT,DEU,欧州,欧州,2044,79107024.8519,84.487,66.8352,69265.3049,5479.3722,0.5105,21.883,205.209,9419.6471,71.2984,77.1641,3933.082
S3_FRAGMENT,DEU,欧州,欧州,2045,78853836.7987,84.5938,66.7055,69842.2509,5507.3295,0.5102,21.9335,202.7465,9466.7453,70.5854,76.3925,3992.0782
S3_FRAGMENT,DEU,欧州,欧州,2046,78601459.0931,84.6991,66.5747,70423.8199,5535.415,0.51,21.9816,200.3135,9514.079,69.8795,75.6286,4051.9594
S3_FRAGMENT,DEU,欧州,欧州,2047,78349889.1416,84.8029,66.443,71010.049,5563.6295,0.5097,22.0276,197.9098,9561.6494,69.1807,74.8723,4112.7388
S3_FRAGMENT,DEU,欧州,欧州,2048,78099124.3589,84.9052,66.3102,71600.9752,5591.9735,0.5095,22.0715,195.5348,9609.4577,68.4889,74.1236,4174.4299
S3_FRAGMENT,DEU,欧州,欧州,2049,77849162.1679,85.0061,66.1765,72196.6362,5620.4476,0.5092,22.1135,193.1884,9657.505,67.804,73.3823,4237.0463
S3_FRAGMENT,DEU,欧州,欧州,2050,77600000.0,85.1055,66.0419,72797.0698,5649.0526,0.5089,22.1535,190.8702,9705.7925,67.126,72.6485,4300.602
S3_FRAGMENT,EGY,アフリカ,アフリカ,2026,120081169.5061,42.9336,51.5551,17618.7138,2115.6758,3.5266,12.2154,0.0,8610.84,85.437,92.466,3008.46
S3_FRAGMENT,EGY,アフリカ,アフリカ,2027,121821197.6333,42.9628,52.3378,17958.776,2187.7596,3.4071,12.7024,0.0,8653.8942,84.5826,91.5413,3053.5869
S3_FRAGMENT,EGY,アフリカ,アフリカ,2028,123586439.5212,42.992,53.1323,18283.9049,2259.6427,3.2857,13.1674,0.0,8697.1637,83.7368,90.6259,3099.3907
S3_FRAGMENT,EGY,アフリカ,アフリカ,2029,125377260.5282,43.0212,53.9389,18592.7246,2331.1049,3.1625,13.6114,0.0,8740.6495,82.8994,89.7197,3145.8816
S3_FRAGMENT,EGY,アフリカ,アフリカ,2030,127194031.3069,43.0504,54.7576,18883.9292,2401.9231,3.038,14.0354,0.0,8784.3527,82.0704,88.8225,3193.0698
S3_FRAGMENT,EGY,アフリカ,アフリカ,2031,129037127.8806,43.0796,55.5887,19156.2952,2471.8733,2.9123,14.4402,0.0,8828.2745,81.2497,87.9342,3240.9658
S3_FRAGMENT,EGY,アフリカ,アフリカ,2032,130906931.7215,43.1087,56.4323,19408.6953,2540.7328,2.7857,14.8268,0.0,8872.4159,80.4372,87.0549,3289.5803
S3_FRAGMENT,EGY,アフリカ,アフリカ,2033,132803829.8294,43.1378,57.2887,19640.1103,2608.2819,2.6586,15.1959,0.0,8916.778,79.6329,86.1844,3338.924
S3_FRAGMENT,EGY,アフリカ,アフリカ,2034,134728214.812,43.1669,58.158,19849.6395,2674.3065,2.5313,15.5483,0.0,8961.3618,78.8365,85.3225,3389.0079
S3_FRAGMENT,EGY,アフリカ,アフリカ,2035,136680484.9661,43.196,59.0405,20036.5107,2738.6,2.4041,15.8848,0.0,9006.1687,78.0482,84.4693,3439.843
S3_FRAGMENT,EGY,アフリカ,アフリカ,2036,138661044.3599,43.2251,59.9363,20200.0879,2800.9653,2.2773,16.2061,0.0,9051.1995,77.2677,83.6246,3491.4407
S3_FRAGMENT,EGY,アフリカ,アフリカ,2037,140670302.9165,43.2541,60.8457,20339.8778,2861.2168,2.1511,16.5129,0.0,9096.4555,76.495,82.7883,3543.8123
S3_FRAGMENT,EGY,アフリカ,アフリカ,2038,142708676.4995,43.2831,61.7688,20455.534,2919.1822,2.0259,16.8059,0.0,9141.9378,75.7301,81.9605,3596.9694
S3_FRAGMENT,EGY,アフリカ,アフリカ,2039,144776586.998,43.3121,62.7058,20572.2238,2978.3764,2.0278,17.0856,0.0,9187.6475,74.9728,81.1409,3650.924
S3_FRAGMENT,EGY,アフリカ,アフリカ,2040,146874462.4148,43.3411,63.657,20689.9546,3038.826,2.0296,17.3527,0.0,9233.5857,74.223,80.3295,3705.6878
S3_FRAGMENT,EGY,アフリカ,アフリカ,2041,149002736.9546,43.3701,64.6226,20808.7334,3100.5582,2.0315,17.6077,0.0,9279.7536,73.4808,79.5262,3761.2732
S3_FRAGMENT,EGY,アフリカ,アフリカ,2042,151161851.1137,43.399,65.6027,20928.5677,3163.601,2.0333,17.8512,0.0,9326.1524,72.746,78.7309,3817.6923
S3_FRAGMENT,EGY,アフリカ,アフリカ,2043,153352251.7716,43.4279,66.5977,21049.4647,3227.9828,2.0351,18.0837,0.0,9372.7832,72.0185,77.9436,3874.9576
S3_FRAGMENT,EGY,アフリカ,アフリカ,2044,155574392.2833,43.4568,67.6077,21171.432,3293.7327,2.0369,18.3057,0.0,9419.6471,71.2984,77.1641,3933.082
S3_FRAGMENT,EGY,アフリカ,アフリカ,2045,157828732.5729,43.4857,68.6329,21294.477,3360.8803,2.0386,18.5177,0.0,9466.7453,70.5854,76.3925,3992.0782
S3_FRAGMENT,EGY,アフリカ,アフリカ,2046,160115739.2291,43.5146,69.6737,21418.6073,3429.4561,2.0404,18.7201,0.0,9514.079,69.8795,75.6286,4051.9594
S3_FRAGMENT,EGY,アフリカ,アフリカ,2047,162435885.6018,43.5434,70.7301,21543.8306,3499.4912,2.0422,18.9134,0.0,9561.6494,69.1807,74.8723,4112.7388
S3_FRAGMENT,EGY,アフリカ,アフリカ,2048,164789651.8998,43.5722,71.8025,21670.1546,3571.0172,2.0439,19.0979,0.0,9609.4577,68.4889,74.1236,4174.4299
S3_FRAGMENT,EGY,アフリカ,アフリカ,2049,167177525.2904,43.601,72.8911,21797.5872,3644.0667,2.0456,19.2741,0.0,9657.505,67.804,73.3823,4237.0463
S3_FRAGMENT,EGY,アフリカ,アフリカ,2050,169600000.0,43.6298,73.9961,21926.1361,3718.6727,2.0473,19.4424,0.0,9705.7925,67.126,72.6485,4300.602
S3_FRAGMENT,ESP,欧州,欧州,2026,47754673.2622,80.6387,38.5087,50170.2455,2395.8637,1.4405,20.7166,0.226,8610.84,85.437,92.466,3008.46
S3_FRAGMENT,ESP,欧州,欧州,2027,47619768.7026,80.7611,38.4582,50994.8834,2428.3646,1.3565,20.8197,0.226,8653.8942,84.5826,91.5413,3053.5869
S3_FRAGMENT,ESP,欧州,欧州,2028,47485245.2416,80.8821,38.4071,51789.5099,2459.2376,1.2714,20.9181,0.226,8697.1637,83.7368,90.6259,3099.3907
S3_FRAGMENT,ESP,欧州,欧州,2029,47351101.8027,81.0019,38.3553,52551.7225,2488.382,1.1851,21.0122,0.226,8740.6495,82.8994,89.7197,3145.8816
S3_FRAGMENT,ESP,欧州,欧州,2030,47217337.3123,81.1204,38.3029,53279.2465,2515.7042,1.098,21.1019,0.226,8784.3527,82.0704,88.8225,3193.0698
S3_FRAGMENT,ESP,欧州,欧州,2031,47083950.6999,81.2376,38.2499,53969.9545,2541.1187,1.0102,21.1876,0.226,8828.2745,81.2497,87.9342,3240.9658
S3_FRAGMENT,ESP,欧州,欧州,2032,46950940.8979,81.3536,38.1963,54621.8843,2564.5489,0.922,21.2695,0.226,8872.4159,80.4372,87.0549,3289.5803
S3_FRAGMENT,ESP,欧州,欧州,2033,46818306.842,81.4683,38.1421,55233.256,2585.9275,0.8336,21.3476,0.226,8916.778,79.6329,86.1844,3338.924
S3_FRAGMENT,ESP,欧州,欧州,2034,46686047.4707,81.5817,38.0873,55802.4872,2605.1976,0.7452,21.4222,0.226,8961.3618,78.8365,85.3225,3389.0079
S3_FRAGMENT,ESP,欧州,欧州,2035,46554161.7254,81.694,38.0319,56328.2058,2622.3124,0.6569,21.4935,0.226,9006.1687,78.0482,84.4693,3439.843
S3_FRAGMENT,ESP,欧州,欧州,2036,46422648.5508,81.805,37.976,56858.2425,2639.5102,0.6558,21.5615,0.2233,9051.1995,77.2677,83.6246,3491.4407
S3_FRAGMENT,ESP,欧州,欧州,2037,46291506.8943,81.9148,37.9196,57392.6309,2656.7914,0.6547,21.6265,0.2206,9096.4555,76.495,82.7883,3543.8123
S3_FRAGMENT,ESP,欧州,欧州,2038,46160735.7064,82.0235,37.8626,57931.4052,2674.1563,0.6536,21.6885,0.218,9141.9378,75.7301,81.9605,3596.9694
S3_FRAGMENT,ESP,欧州,欧州,2039,46030333.9406,82.131,37.8052,58474.5998,2691.6054,0.6525,21.7477,0.2153,9187.6475,74.9728,81.1409,3650.924
S3_FRAGMENT,ESP,欧州,欧州,2040,45900300.5532,82.2373,37.7472,59022.2493,2709.139,0.6514,21.8043,0.2128,9233.5857,74.223,80.3295,3705.6878
S3_FRAGMENT,ESP,欧州,欧州,2041,45770634.5036,82.3425,37.6887,59574.3886,2726.7576,0.6503,21.8583,0.2102,9279.7536,73.4808,79.5262,3761.2732
S3_FRAGMENT,ESP,欧州,欧州,2042,45641334.7542,82.4465,37.6297,60131.0528,2744.4615,0.6493,21.9098,0.2077,9326.1524,72.746,78.7309,3817.6923
S3_FRAGMENT,ESP,欧州,欧州,2043,45512400.27,82.5494,37.5702,60692.2776,2762.2512,0.6482,21.9591,0.2052,9372.7832,72.0185,77.9436,3874.9576
S3_FRAGMENT,ESP,欧州,欧州,2044,45383830.0193,82.6512,37.5103,61258.0987,2780.1271,0.6471,22.0061,0.2027,9419.6471,71.2984,77.1641,3933.082
S3_FRAGMENT,ESP,欧州,欧州,2045,45255622.9731,82.752,37.4499,61828.5521,2798.0896,0.6461,22.051,0.2003,9466.7453,70.5854,76.3925,3992.0782
S3_FRAGMENT,ESP,欧州,欧州,2046,45127778.1054,82.8516,37.3891,62403.6742,2816.1392,0.6451,22.0938,0.1979,9514.079,69.8795,75.6286,4051.9594
S3_FRAGMENT,ESP,欧州,欧州,2047,45000294.393,82.9502,37.3278,62983.5017,2834.2761,0.644,22.1347,0.1955,9561.6494,69.1807,74.8723,4112.7388
S3_FRAGMENT,ESP,欧州,欧州,2048,44873170.8158,83.0477,37.2661,63568.0715,2852.5009,0.643,22.1738,0.1932,9609.4577,68.4889,74.1236,4174.4299
S3_FRAGMENT,ESP,欧州,欧州,2049,44746406.3563,83.1441,37.204,64157.4208,2870.814,0.642,22.2111,0.1909,9657.505,67.804,73.3823,4237.0463
S3_FRAGMENT,ESP,欧州,欧州,2050,44620000.0,83.2395,37.1415,64751.5873,2889.2158,0.641,22.2467,0.1886,9705.7925,67.126,72.6485,4300.602
S3_FRAGMENT,FRA,欧州,欧州,2026,66543525.1148,78.9508,52.5366,55616.8622,3700.9421,0.7307,22.0636,0.0,8610.84,85.437,92.466,3008.46
S3_FRAGMENT,FRA,欧州,欧州,2027,66436418.9022,79.0557,52.5218,56113.5867,3727.9858,0.7307,22.1059,0.0,8653.8942,84.5826,91.5413,3053.5869
S3_FRAGMENT,FRA,欧州,欧州,2028,66329485.084,79.1598,52.5063,56614.6693,3755.2219,0.7306,22.1463,0.0,8697.1637,83.7368,90.6259,3099.3907
S3_FRAGMENT,FRA,欧州,欧州,2029,66222723.3829,79.2631,52.4902,57120.0641,3782.6462,0.7303,22.1848,0.0,8740.6495,82.8994,89.7197,3145.8816
S3_FRAGMENT,FRA,欧州,欧州,2030,66116133.5219,79.3655,52.4734,57629.7231,3810.2545,0.7299,22.2216,0.0,8784.3527,82.0704,88.8225,3193.0698
S3_FRAGMENT,FRA,欧州,欧州,2031,66009715.2243,79.4671,52.456,58143.5963,3838.0422,0.7293,22.2568,0.0,8828.2745,81.2497,87.9342,3240.9658
S3_FRAGMENT,FRA,欧州,欧州,2032,65903468.214,79.5679,52.438,58661.6323,3866.005,0.7286,22.2903,0.0,8872.4159,80.4372,87.0549,3289.5803
S3_FRAGMENT,FRA,欧州,欧州,2033,65797392.2153,79.6679,52.4194,59183.7779,3894.1382,0.7277,22.3224,0.0,8916.778,79.6329,86.1844,3338.924
S3_FRAGMENT,FRA,欧州,欧州,2034,65691486.9529,79.767,52.4001,59709.9791,3922.4373,0.7267,22.353,0.0,8961.3618,78.8365,85.3225,3389.0079
S3_FRAGMENT,FRA,欧州,欧州,2035,65585752.1521,79.8654,52.3803,60240.1807,3950.8976,0.7256,22.3822,0.0,9006.1687,78.0482,84.4693,3439.843
S3_FRAGMENT,FRA,欧州,欧州,2036,65480187.5385,79.963,52.3599,60774.67,3979.5368,0.7249,22.4101,0.0,9051.1995,77.2677,83.6246,3491.4407
S3_FRAGMENT,FRA,欧州,欧州,2037,65374792.8381,80.0598,52.3389,61313.4809,4008.3561,0.7242,22.4367,0.0,9096.4555,76.495,82.7883,3543.8123
S3_FRAGMENT,FRA,欧州,欧州,2038,65269567.7774,80.1558,52.3174,61856.6476,4037.3567,0.7235,22.4622,0.0,9141.9378,75.7301,81.9605,3596.9694
S3_FRAGMENT,FRA,欧州,欧州,2039,65164512.0835,80.2511,52.2952,62404.2048,4066.5396,0.7228,22.4865,0.0,9187.6475,74.9728,81.1409,3650.924
S3_FRAGMENT,FRA,欧州,欧州,2040,65059625.4836,80.3456,52.2725,62956.1871,4095.906,0.7221,22.5097,0.0,9233.5857,74.223,80.3295,3705.6878
S3_FRAGMENT,FRA,欧州,欧州,2041,64954907.7057,80.4393,52.2493,63512.6297,4125.457,0.7215,22.5318,0.0,9279.7536,73.4808,79.5262,3761.2732
S3_FRAGMENT,FRA,欧州,欧州,2042,64850358.478,80.5322,52.2255,64073.5679,4155.1938,0.7208,22.5529,0.0,9326.1524,72.746,78.7309,3817.6923
S3_FRAGMENT,FRA,欧州,欧州,2043,64745977.5292,80.6245,52.2011,64639.0374,4185.1177,0.7202,22.5731,0.0,9372.7832,72.0185,77.9436,3874.9576
S3_FRAGMENT,FRA,欧州,欧州,2044,64641764.5885,80.716,52.1762,65209.0741,4215.2296,0.7195,22.5924,0.0,9419.6471,71.2984,77.1641,3933.082
S3_FRAGMENT,FRA,欧州,欧州,2045,64537719.3854,80.8067,52.1508,65783.7143,4245.5309,0.7189,22.6108,0.0,9466.7453,70.5854,76.3925,3992.0782
S3_FRAGMENT,FRA,欧州,欧州,2046,64433841.6499,80.8967,52.1249,66362.9945,4276.0227,0.7182,22.6284,0.0,9514.079,69.8795,75.6286,4051.9594
S3_FRAGMENT,FRA,欧州,欧州,2047,64330131.1125,80.986,52.0984,66946.9514,4306.7062,0.7176,22.6452,0.0,9561.6494,69.1807,74.8723,4112.7388
S3_FRAGMENT,FRA,欧州,欧州,2048,64226587.5041,81.0746,52.0714,67535.6222,4337.5826,0.7169,22.6612,0.0,9609.4577,68.4889,74.1236,4174.4299
S3_FRAGMENT,FRA,欧州,欧州,2049,64123210.556,81.1624,52.044,68129.0444,4368.6531,0.7163,22.6765,0.0,9657.505,67.804,73.3823,4237.0463
S3_FRAGMENT,FRA,欧州,欧州,2050,64020000.0,81.2496,52.016,68727.2556,4399.9189,0.7157,22.6911,0.0,9705.7925,67.126,72.6485,4300.602
S3_FRAGMENT,GBR,欧州,欧州,2026,69601248.405,83.4693,58.0957,54046.3161,3761.6911,0.1704,19.0695,0.832,8610.84,85.437,92.466,3008.46
S3_FRAGMENT,GBR,欧州,欧州,2027,69651198.6317,83.6125,58.2371,54148.9676,3771.5405,0.2618,19.247,0.832,8653.8942,84.5826,91.5413,3053.5869
S3_FRAGMENT,GBR,欧州,欧州,2028,69701184.7058,83.7534,58.3771,54301.7946,3784.8994,0.3542,19.4165,0.832,8697.1637,83.7368,90.6259,3099.3907
S3_FRAGMENT,GBR,欧州,欧州,2029,69751206.653,83.8918,58.5156,54505.5419,3801.8273,0.4472,19.5783,0.832,8740.6495,82.8994,89.7197,3145.8816
S3_FRAGMENT,GBR,欧州,欧州,2030,69801264.4991,84.028,58.6526,54760.9791,3822.3856,0.5407,19.7328,0.832,8784.3527,82.0704,88.8225,3193.0698
S3_FRAGMENT,GBR,欧州,欧州,2031,69851358.2699,84.1619,58.7882,55068.903,3846.6377,0.6345,19.8803,0.832,8828.2745,81.2497,87.9342,3240.9658
S3_FRAGMENT,GBR,欧州,欧州,2032,69901487.9912,84.2935,58.9224,55430.1392,3874.6492,0.7282,20.0212,0.832,8872.4159,80.4372,87.0549,3289.5803
S3_FRAGMENT,GBR,欧州,欧州,2033,69951653.6886,84.4229,59.0552,55845.5432,3906.4881,0.8217,20.1557,0.832,8916.778,79.6329,86.1844,3338.924
S3_FRAGMENT,GBR,欧州,欧州,2034,70001855.3881,84.5501,59.1866,56316.0013,3942.2246,0.9148,20.2842,0.832,8961.3618,78.8365,85.3225,3389.0079
