iso3,year,population,region,gdp_pc_ppp,gdp_pc_growth_5y_pct,gdp_growth_pct,gdp_growth_3y_avg_pct,urban_pct,urban_pct_change_5y,gfcf_pct_gdp,gfcf_pct_gdp_change_3y,coal_prod_kwh_per_capita,res_copper,res_ironore,res_gold,copper_ratio_lag1,ironore_ratio_lag1,coal_ratio_lag1,gold_ratio_lag1,copper_ratio_change_3y,partition,weight,units,units_per_mn_pop
COD,2000,50507445.0,アフリカ,981.42208,-6.34655,-6.91093,-4.26841,34.90088,2.4447,14.41831,11.91831,0.15839,3,0,1,0.29579,0.31405,0.40428,0.32924,-0.08986,train,7.10686,76,1.50473
COD,2001,52132646.0,アフリカ,930.85783,-6.78361,-2.10017,-4.42708,35.41535,2.48909,6.66279,4.56279,0.49873,3,0,1,0.34534,0.33242,0.41562,0.334,-0.05622,train,7.22029,84,1.61127
COD,2002,53750529.0,アフリカ,929.45281,-5.42461,2.94777,-2.02111,35.93706,2.53074,7.42893,4.35992,0.8372,3,0,1,0.31231,0.35996,0.53149,0.33685,0.00727,train,7.33148,57,1.06045
COD,2003,55343873.0,アフリカ,953.04464,-4.11792,5.57782,2.1418,36.46546,2.56965,9.42478,-4.99353,1.13834,3,0,1,0.31231,0.35537,0.42065,0.39014,0.01652,validation,7.43935,70,1.26482
COD,2004,56997740.0,アフリカ,987.74692,-1.92655,6.73837,5.08799,37.0,2.60582,12.14211,5.47933,1.43865,3,0,1,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,7.54968,117,2.05271
COD,2005,58775726.0,アフリカ,1016.63389,0.70749,6.13515,6.15045,37.40187,2.501,17.03808,9.60915,1.54826,3,0,1,0.51067,0.40955,0.78463,0.4577,0.19836,validation,7.66653,345,5.86977
ZMB,1995,8785768.0,アフリカ,2119.95643,,2.89767,2.89767,38.40311,,25.89473,,246.87654,3,0,0,,,,,,train,2.96408,88,10.0162
ZMB,1996,9004059.0,アフリカ,2197.19565,,6.21855,4.55811,37.98428,,25.89473,,208.46154,3,0,0,0.484,0.28375,0.53904,0.39775,,train,3.00068,136,15.1043
ZMB,1997,9237064.0,アフリカ,2223.45745,,3.81401,4.31007,37.37589,,25.89473,,212.62167,3,0,0,0.38565,0.30579,0.53149,0.40917,,train,3.03925,63,6.82035
ZMB,1998,9482414.0,アフリカ,2157.57339,,-0.38575,3.2156,36.72335,,25.89473,0.0,247.19444,3,0,0,0.40156,0.32231,0.51385,0.36635,,train,3.07935,86,9.06942
ZMB,1999,9740013.0,アフリカ,2198.18913,,4.65019,2.69282,36.17205,,25.89473,0.0,213.24407,3,0,0,0.30504,0.34619,0.44836,0.34066,-0.17896,train,3.1209,54,5.54414
ZMB,2000,10017633.0,アフリカ,2220.56537,0.93164,3.89732,2.72059,35.87355,-2.52957,25.89473,0.0,162.61326,3,0,0,0.29579,0.31405,0.40428,0.32924,-0.08986,train,3.16506,54,5.39049
ZMB,2001,10325186.0,アフリカ,2268.96966,0.64495,5.31687,4.62146,35.88465,-2.09963,25.89473,0.0,160.67507,3,0,0,0.34534,0.33242,0.41562,0.334,-0.05622,train,3.21328,62,6.00473
ZMB,2002,10647955.0,アフリカ,2299.33289,0.67337,4.50601,4.5734,36.0706,-1.30528,25.89473,0.0,132.41979,3,0,0,0.31231,0.35996,0.53149,0.33685,0.00727,train,3.26312,50,4.69574
ZMB,2003,10983604.0,アフリカ,2383.87612,2.0149,6.94497,5.58929,36.38586,-0.33749,25.89473,0.0,130.92242,3,0,0,0.31231,0.35537,0.42065,0.39014,0.01652,validation,3.31415,44,4.00597
ZMB,2004,11338201.0,アフリカ,2471.72073,2.37334,7.0324,6.16113,36.80359,0.63154,25.89473,0.0,133.70728,3,0,0,0.33868,0.36823,0.4131,0.43487,-0.00667,validation,3.36722,77,6.7912
ZMB,2005,11718819.0,アフリカ,2564.47561,2.92171,7.2356,7.07099,37.29698,1.42344,25.89473,0.0,91.81813,3,0,0,0.51067,0.40955,0.78463,0.4577,0.19836,validation,3.42328,209,17.83456
