series_id,iso3,country_ja,region,sub_region,category,year,units,installed_base
CHN_鉱山機械,CHN,中国,中国,中国,鉱山機械,2022,843,7439
CHN_鉱山機械,CHN,中国,中国,中国,鉱山機械,2023,413,7321
CHN_鉱山機械,CHN,中国,中国,中国,鉱山機械,2024,417,7215
CHN_鉱山機械,CHN,中国,中国,中国,鉱山機械,2025,535,7235
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,1995,266,2099
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,1996,540,2376
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,1997,558,2637
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,1998,141,2449
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,1999,138,2280
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2000,341,2337
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2001,481,2525
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2002,540,2749
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2003,536,2942
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2004,739,3313
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2005,900,3799
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2006,928,4252
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2007,1176,4897
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2008,1637,5922
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2009,1346,6528
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2010,1661,7373
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2011,1977,8429
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2012,2558,9933
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2013,2298,10990
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2014,2749,12365
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2015,3245,14065
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2016,3724,16031
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2017,4435,18462
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2018,5074,21228
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2019,5475,24050
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2020,2961,24005
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2021,3844,24849
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2022,5337,27080
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2023,6036,29730
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2024,6887,32901
IDN_ミニショベル,IDN,インドネシア,アジア,アジア（インド除く）,ミニショベル,2025,4392,33181
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,1995,1048,13412
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,1996,2759,14952
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,1997,2599,16192
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,1998,507,15226
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,1999,476,14319
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2000,492,13509
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2001,466,12748
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2002,418,12006
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2003,1113,12028
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2004,2641,13576
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2005,3174,15516
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2006,3595,17701
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2007,5177,21268
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2008,8023,27358
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2009,9238,34108
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2010,9392,40399
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2011,13308,50035
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2012,16042,61529
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2013,14363,70298
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2014,13100,77007
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2015,14629,84636
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2016,14389,91331
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2017,17010,100037
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2018,22249,113192
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2019,22663,125565
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2020,11532,125682
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2021,16224,130480
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2022,18488,137106
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2023,23921,148563
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2024,24211,159268
IDN_一般建機,IDN,インドネシア,アジア,アジア（インド除く）,一般建機,2025,19441,164230
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,1995,47,812
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,1996,84,838
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,1997,63,841
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,1998,66,848
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,1999,36,823
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2000,34,798
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2001,42,783
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2002,48,775
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2003,47,767
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2004,66,779
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2005,142,865
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2006,167,970
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2007,274,1175
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2008,269,1360
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2009,294,1557
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2010,179,1624
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2011,304,1812
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2012,402,2085
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2013,382,2317
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2014,271,2423
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2015,181,2431
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2016,134,2392
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2017,129,2350
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2018,205,2388
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2019,257,2474
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2020,227,2524
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2021,315,2659
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2022,413,2882
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2023,478,3154
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2024,484,3413
IDN_鉱山機械,IDN,インドネシア,アジア,アジア（インド除く）,鉱山機械,2025,346,3516
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,1995,66,528
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,1996,115,577
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,1997,116,621
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,1998,149,693
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,1999,213,819
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2000,207,924
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2001,220,1028
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2002,275,1175
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2003,384,1412
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2004,432,1668
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2005,527,1987
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2006,667,2406
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2007,819,2924
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2008,801,3359
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2009,949,3888
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2010,1308,4711
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2011,1186,5308
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2012,1540,6184
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2013,1838,7249
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2014,2307,8650
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2015,2817,10386
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2016,3538,12626
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2017,3902,14950
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2018,4923,18004
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2019,4686,20439
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2020,2127,20011
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2021,4695,22205
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2022,5491,24920
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2023,7951,29757
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2024,8392,34429
IND_ミニショベル,IND,インド,アジア,アジア（インド）,ミニショベル,2025,11936,42061
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,1995,362,3801
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,1996,629,4084
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,1997,720,4433
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,1998,845,4875
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,1999,1732,6164
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2000,1204,6807
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2001,1816,8004
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2002,1658,8935
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2003,2116,10239
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2004,3284,12592
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2005,5091,16538
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2006,6778,21812
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2007,10482,30312
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2008,8612,36168
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2009,9387,42268
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2010,11438,49863
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2011,14682,60012
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2012,14338,68894
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2013,13123,75754
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2014,15417,84284
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2015,19613,96235
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2016,23847,111333
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2017,24579,125791
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2018,35023,149379
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2019,28022,163822
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2020,11566,160495
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2021,34519,180423
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2022,65936,229958
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2023,61291,270343
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2024,64859,310625
IND_一般建機,IND,インド,アジア,アジア（インド）,一般建機,2025,83262,365648
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,1995,84,1108
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,1996,75,1104
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,1997,91,1116
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,1998,87,1123
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,1999,90,1134
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2000,76,1128
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2001,73,1121
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2002,98,1139
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2003,94,1151
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2004,115,1184
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2005,154,1253
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2006,303,1467
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2007,321,1683
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2008,538,2100
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2009,572,2523
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2010,230,2572
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2011,516,2905
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2012,499,3196
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2013,459,3427
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2014,429,3611
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2015,158,3512
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2016,143,3404
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2017,138,3298
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2018,187,3250
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2019,132,3149
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2020,269,3193
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2021,530,3495
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2022,617,3863
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2023,373,3960
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2024,513,4190
IND_鉱山機械,IND,インド,アジア,アジア（インド）,鉱山機械,2025,594,4485
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,1995,259,2089
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,1996,429,2258
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,1997,350,2325
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,1998,190,2224
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,1999,338,2284
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2000,447,2445
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2001,546,2685
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2002,729,3079
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2003,821,3515
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2004,1085,4160
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2005,1121,4761
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2006,1331,5497
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2007,1553,6363
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2008,1677,7245
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2009,1386,7725
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2010,1824,8584
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2011,1682,9193
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2012,1956,10000
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2013,1811,10562
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2014,2013,11255
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2015,1881,11729
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2016,2365,12628
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2017,2795,13845
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2018,4026,16140
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2019,3771,17894
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2020,2097,17754
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2021,2792,18327
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2022,3153,19189
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2023,3276,20066
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2024,2970,20528
THA_ミニショベル,THA,タイ,アジア,アジア（インド除く）,ミニショベル,2025,3538,21500
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,1995,2605,30652
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,1996,3511,31377
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,1997,925,29450
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,1998,862,27635
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,1999,881,26004
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2000,852,24492
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2001,709,22974
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2002,732,21618
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2003,2581,22233
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2004,4242,24454
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2005,5464,27695
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2006,4694,29871
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2007,4329,31484
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2008,3907,32529
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2009,2555,32127
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2010,4938,34145
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2011,6198,37238
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2012,5982,39835
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2013,5005,41219
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2014,4322,41794
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2015,4327,42322
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2016,3973,42447
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2017,3715,42303
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2018,4972,43429
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2019,5260,44741
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2020,3250,43924
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2021,4098,44029
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2022,4154,44180
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2023,4109,44274
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2024,3840,44089
THA_一般建機,THA,タイ,アジア,アジア（インド除く）,一般建機,2025,4283,44364
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,1995,9,75
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,1996,17,83
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,1997,25,98
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,1998,32,118
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,1999,36,139
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2000,47,169
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2001,52,199
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2002,62,237
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2003,96,303
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2004,94,359
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2005,115,430
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2006,136,512
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2007,161,608
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2008,162,694
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2009,194,801
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2010,254,955
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2011,269,1104
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2012,314,1280
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2013,328,1448
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2014,393,1660
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2015,477,1929
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2016,601,2289
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2017,699,2703
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2018,906,3271
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2019,1043,3905
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2020,943,4360
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2021,869,4684
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2022,1487,5586
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2023,1558,6446
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2024,1790,7430
VNM_ミニショベル,VNM,ベトナム,アジア,アジア（インド除く）,ミニショベル,2025,2361,8863
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,1995,74,805
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,1996,165,896
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,1997,263,1078
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,1998,288,1268
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,1999,268,1420
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2000,406,1697
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2001,525,2068
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2002,747,2627
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2003,879,3267
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2004,969,3939
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2005,1283,4863
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2006,1458,5879
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2007,1976,7321
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2008,1487,8143
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2009,1974,9377
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2010,2302,10827
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2011,1784,11626
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2012,1919,12488
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2013,2487,13840
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2014,2755,15337
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2015,4182,18125
VNM_一般建機,VNM,ベトナム,アジア,アジア（インド除く）,一般建機,2016,3948,20425
